Agent ID,Episode Number,Episode Score,Actor Learning Rate,Critic Learning Rate,Discount Factor,Entropy Coefficient,Actor Loss,Critic loss
3,984,200.0,0.001,0.001,0.99,0.0003,-279.9759521484375,48.655025482177734
2,924,121.0,0.001,0.001,0.99,0.0003,152.36048889160156,3.275970220565796
3,985,200.0,0.001,0.001,0.99,0.0003,-126.99810791015625,48.951927185058594
2,925,126.0,0.001,0.001,0.99,0.0003,104.01458740234375,1.793415904045105
1,893,200.0,0.001,0.001,0.99,0.0007,-778.4591674804688,23.474096298217773
2,926,123.0,0.001,0.001,0.99,0.0003,-7.654383182525635,1.0112401247024536
3,986,200.0,0.001,0.001,0.99,0.0003,-52.354652404785156,46.15686798095703
1,894,199.0,0.001,0.001,0.99,0.0007,1319.5936279296875,35.417659759521484
2,927,125.0,0.001,0.001,0.99,0.0003,6.9818878173828125,1.8302001953125
2,928,120.0,0.001,0.001,0.99,0.0003,53.01522445678711,0.9534198045730591
3,987,200.0,0.001,0.001,0.99,0.0003,-551.1517944335938,56.22773361206055
1,895,200.0,0.001,0.001,0.99,0.0007,-428.8740539550781,7.455099582672119
2,929,121.0,0.001,0.001,0.99,0.0003,-28.879907608032227,1.0819189548492432
2,930,129.0,0.001,0.001,0.99,0.0003,117.30506896972656,1.9568761587142944
3,988,200.0,0.001,0.001,0.99,0.0003,-96.95824432373047,61.70351791381836
1,896,187.0,0.001,0.001,0.99,0.0007,487.1500244140625,7.0190958976745605
2,931,127.0,0.001,0.001,0.99,0.0003,26.669654846191406,0.9752663969993591
3,989,200.0,0.001,0.001,0.99,0.0003,141.39346313476562,56.02052688598633
1,897,189.0,0.001,0.001,0.99,0.0007,471.670166015625,5.210601806640625
2,932,138.0,0.001,0.001,0.99,0.0003,160.09268188476562,2.9059736728668213
2,933,147.0,0.001,0.001,0.99,0.0003,123.51778411865234,2.34329891204834
1,898,195.0,0.001,0.001,0.99,0.0007,-46.190399169921875,0.30779677629470825
3,990,200.0,0.001,0.001,0.99,0.0003,109.82801818847656,42.53883743286133
2,934,139.0,0.001,0.001,0.99,0.0003,16.267757415771484,1.9177709817886353
1,899,195.0,0.001,0.001,0.99,0.0007,-78.69316101074219,0.6951713562011719
3,991,200.0,0.001,0.001,0.99,0.0003,663.4119262695312,32.5500602722168
2,935,165.0,0.001,0.001,0.99,0.0003,427.1624450683594,8.272915840148926
1,900,174.0,0.001,0.001,0.99,0.0007,-206.4734649658203,1.3714983463287354
3,992,200.0,0.001,0.001,0.99,0.0003,-162.11627197265625,32.7529296875
2,936,200.0,0.001,0.001,0.99,0.0003,491.71697998046875,9.73788833618164
1,901,172.0,0.001,0.001,0.99,0.0007,-293.6109313964844,2.280945062637329
3,993,200.0,0.001,0.001,0.99,0.0003,-1.168481707572937,34.18772506713867
1,902,177.0,0.001,0.001,0.99,0.0007,39.37027359008789,0.7046682238578796
2,937,200.0,0.001,0.001,0.99,0.0003,-6.229341506958008,5.262618541717529
3,994,200.0,0.001,0.001,0.99,0.0003,31.129032135009766,27.07735252380371
1,903,165.0,0.001,0.001,0.99,0.0007,41.25164031982422,0.7086343169212341
2,938,200.0,0.001,0.001,0.99,0.0003,74.58696746826172,5.887579917907715
3,995,200.0,0.001,0.001,0.99,0.0003,545.1874389648438,23.279695510864258
1,904,161.0,0.001,0.001,0.99,0.0007,-113.33827209472656,0.9917814135551453
2,939,200.0,0.001,0.001,0.99,0.0003,276.9389953613281,7.464771270751953
3,996,200.0,0.001,0.001,0.99,0.0003,-103.35697174072266,33.385562896728516
1,905,192.0,0.001,0.001,0.99,0.0007,38.411136627197266,0.31870195269584656
2,940,200.0,0.001,0.001,0.99,0.0003,-108.17459869384766,4.773818492889404
3,997,200.0,0.001,0.001,0.99,0.0003,-669.8101196289062,47.878421783447266
1,906,188.0,0.001,0.001,0.99,0.0007,4.876420974731445,0.7160428762435913
2,941,165.0,0.001,0.001,0.99,0.0003,-345.3184509277344,7.8823676109313965
3,998,200.0,0.001,0.001,0.99,0.0003,215.8727569580078,24.52751922607422
2,942,183.0,0.001,0.001,0.99,0.0003,497.4505310058594,7.813042640686035
2,943,16.0,0.001,0.001,0.99,0.0003,-200.23243713378906,421.2003479003906
1,907,197.0,0.001,0.001,0.99,0.0007,248.10211181640625,1.6271387338638306
2,944,11.0,0.001,0.001,0.99,0.0003,-108.97514343261719,286.7666320800781
3,999,200.0,0.001,0.001,0.99,0.0003,314.33349609375,29.494338989257812
2,945,165.0,0.001,0.001,0.99,0.0003,231.09629821777344,10.497493743896484
2,946,12.0,0.001,0.001,0.99,0.0003,-116.13484191894531,186.34678649902344
1,908,200.0,0.001,0.001,0.99,0.0007,-122.06144714355469,1.262391448020935
3,1000,200.0,0.001,0.001,0.99,0.0003,-440.3349304199219,39.10551071166992
2,947,167.0,0.001,0.001,0.99,0.0003,472.0823059082031,14.506240844726562
1,909,195.0,0.001,0.001,0.99,0.0007,154.58990478515625,2.0254781246185303
1,910,177.0,0.001,0.001,0.99,0.0007,-71.89796447753906,0.6010906100273132
3,1001,200.0,0.001,0.001,0.99,0.0003,314.86505126953125,41.13666534423828
2,948,183.0,0.001,0.001,0.99,0.0003,517.969482421875,15.580743789672852
1,911,190.0,0.001,0.001,0.99,0.0007,44.01717758178711,0.4066776931285858
2,949,200.0,0.001,0.001,0.99,0.0003,754.9677734375,20.067974090576172
3,1002,200.0,0.001,0.001,0.99,0.0003,-254.53334045410156,29.010000228881836
1,912,200.0,0.001,0.001,0.99,0.0007,-988.3104858398438,29.45084571838379
2,950,177.0,0.001,0.001,0.99,0.0003,-33.47236633300781,12.293283462524414
3,1003,200.0,0.001,0.001,0.99,0.0003,-238.00083923339844,38.933650970458984
2,951,172.0,0.001,0.001,0.99,0.0003,-36.08964157104492,12.843772888183594
1,913,194.0,0.001,0.001,0.99,0.0007,815.4957885742188,15.972699165344238
3,1004,176.0,0.001,0.001,0.99,0.0003,-672.6243286132812,68.165771484375
2,952,164.0,0.001,0.001,0.99,0.0003,-76.66557312011719,10.929886817932129
1,914,170.0,0.001,0.001,0.99,0.0007,221.708740234375,2.3117895126342773
2,953,14.0,0.001,0.001,0.99,0.0003,-223.26515197753906,203.3408203125
3,1005,200.0,0.001,0.001,0.99,0.0003,908.0983276367188,44.645843505859375
2,954,190.0,0.001,0.001,0.99,0.0003,899.002197265625,23.165502548217773
1,915,191.0,0.001,0.001,0.99,0.0007,285.5942077636719,3.3870816230773926
3,1006,200.0,0.001,0.001,0.99,0.0003,-41.55095291137695,57.06679916381836
2,955,200.0,0.001,0.001,0.99,0.0003,623.5759887695312,22.89326286315918
1,916,195.0,0.001,0.001,0.99,0.0007,41.14402770996094,0.776449978351593
3,1007,200.0,0.001,0.001,0.99,0.0003,-194.29930114746094,60.370208740234375
2,956,196.0,0.001,0.001,0.99,0.0003,500.2344055175781,16.96664047241211
1,917,200.0,0.001,0.001,0.99,0.0007,-329.8497619628906,5.64253044128418
3,1008,200.0,0.001,0.001,0.99,0.0003,-293.3475646972656,50.6009635925293
2,957,197.0,0.001,0.001,0.99,0.0003,337.91949462890625,14.0045166015625
1,918,200.0,0.001,0.001,0.99,0.0007,-69.81929016113281,0.5446286797523499
3,1009,200.0,0.001,0.001,0.99,0.0003,800.2820434570312,48.174373626708984
2,958,190.0,0.001,0.001,0.99,0.0003,193.7491455078125,10.661842346191406
1,919,200.0,0.001,0.001,0.99,0.0007,-493.21319580078125,14.046002388000488
3,1010,200.0,0.001,0.001,0.99,0.0003,-236.5390167236328,45.55353927612305
2,959,196.0,0.001,0.001,0.99,0.0003,132.4590606689453,11.622148513793945
1,920,200.0,0.001,0.001,0.99,0.0007,298.4186706542969,2.8616714477539062
3,1011,200.0,0.001,0.001,0.99,0.0003,3.2746689319610596,49.337703704833984
2,960,200.0,0.001,0.001,0.99,0.0003,162.88658142089844,14.306365013122559
1,921,200.0,0.001,0.001,0.99,0.0007,44.583839416503906,0.3948959410190582
3,1012,200.0,0.001,0.001,0.99,0.0003,-197.32562255859375,34.7310791015625
1,922,184.0,0.001,0.001,0.99,0.0007,348.712646484375,4.2142181396484375
2,961,200.0,0.001,0.001,0.99,0.0003,415.6994323730469,12.960197448730469
3,1013,200.0,0.001,0.001,0.99,0.0003,350.2481384277344,38.82388687133789
1,923,200.0,0.001,0.001,0.99,0.0007,-1059.275634765625,35.9090461730957
2,962,194.0,0.001,0.001,0.99,0.0003,406.4144592285156,9.705132484436035
3,1014,200.0,0.001,0.001,0.99,0.0003,214.82363891601562,30.243274688720703
2,963,200.0,0.001,0.001,0.99,0.0003,43.192691802978516,10.154291152954102
1,924,200.0,0.001,0.001,0.99,0.0007,-1611.955322265625,80.96420288085938
3,1015,200.0,0.001,0.001,0.99,0.0003,449.49468994140625,17.701353073120117
1,925,198.0,0.001,0.001,0.99,0.0007,1359.2791748046875,40.30875778198242
2,964,200.0,0.001,0.001,0.99,0.0003,202.30213928222656,11.782218933105469
3,1016,200.0,0.001,0.001,0.99,0.0003,307.2584228515625,13.580474853515625
2,965,200.0,0.001,0.001,0.99,0.0003,115.38206481933594,11.062422752380371
1,926,200.0,0.001,0.001,0.99,0.0007,97.99928283691406,8.945039749145508
3,1017,200.0,0.001,0.001,0.99,0.0003,165.64068603515625,17.927520751953125
1,927,200.0,0.001,0.001,0.99,0.0007,354.1957702636719,4.295162200927734
2,966,197.0,0.001,0.001,0.99,0.0003,469.033203125,12.333229064941406
3,1018,200.0,0.001,0.001,0.99,0.0003,-301.3420715332031,16.829532623291016
1,928,162.0,0.001,0.001,0.99,0.0007,188.8970489501953,1.7164356708526611
2,967,183.0,0.001,0.001,0.99,0.0003,0.2362130582332611,6.840694427490234
3,1019,200.0,0.001,0.001,0.99,0.0003,425.709716796875,23.374887466430664
1,929,164.0,0.001,0.001,0.99,0.0007,-96.84952545166016,1.6786855459213257
2,968,190.0,0.001,0.001,0.99,0.0003,148.5941619873047,8.979705810546875
2,969,14.0,0.001,0.001,0.99,0.0003,-196.43927001953125,233.1058349609375
1,930,148.0,0.001,0.001,0.99,0.0007,-441.3891906738281,6.99000883102417
3,1020,200.0,0.001,0.001,0.99,0.0003,-747.308349609375,36.737091064453125
2,970,197.0,0.001,0.001,0.99,0.0003,684.0916748046875,16.26719856262207
1,931,151.0,0.001,0.001,0.99,0.0007,-351.8128662109375,4.121347427368164
3,1021,200.0,0.001,0.001,0.99,0.0003,227.88363647460938,28.6372127532959
1,932,117.0,0.001,0.001,0.99,0.0007,-261.9187927246094,5.0794291496276855
2,971,174.0,0.001,0.001,0.99,0.0003,-2.7149336338043213,7.539343357086182
1,933,101.0,0.001,0.001,0.99,0.0007,-765.469482421875,36.83061599731445
3,1022,200.0,0.001,0.001,0.99,0.0003,-201.12379455566406,23.582000732421875
2,972,177.0,0.001,0.001,0.99,0.0003,48.778560638427734,9.62561321258545
1,934,114.0,0.001,0.001,0.99,0.0007,-94.50052642822266,2.3365721702575684
3,1023,200.0,0.001,0.001,0.99,0.0003,-492.91241455078125,31.71280288696289
1,935,111.0,0.001,0.001,0.99,0.0007,-406.88470458984375,13.408380508422852
2,973,169.0,0.001,0.001,0.99,0.0003,106.12641143798828,6.119435787200928
1,936,98.0,0.001,0.001,0.99,0.0007,-317.8653869628906,12.099628448486328
3,1024,162.0,0.001,0.001,0.99,0.0003,-1360.8681640625,67.20176696777344
1,937,87.0,0.001,0.001,0.99,0.0007,-212.96107482910156,6.3246893882751465
2,974,176.0,0.001,0.001,0.99,0.0003,215.1099090576172,8.691604614257812
1,938,105.0,0.001,0.001,0.99,0.0007,224.4044952392578,4.320655822753906
3,1025,200.0,0.001,0.001,0.99,0.0003,691.0007934570312,43.75835418701172
2,975,173.0,0.001,0.001,0.99,0.0003,-33.896480560302734,11.6922025680542
1,939,119.0,0.001,0.001,0.99,0.0007,199.97927856445312,3.289574146270752
3,1026,200.0,0.001,0.001,0.99,0.0003,708.2719116210938,37.28428649902344
1,940,126.0,0.001,0.001,0.99,0.0007,223.76065063476562,3.2445168495178223
2,976,181.0,0.001,0.001,0.99,0.0003,156.8484344482422,9.71014404296875
1,941,149.0,0.001,0.001,0.99,0.0007,438.70782470703125,5.932435512542725
3,1027,200.0,0.001,0.001,0.99,0.0003,-199.001953125,35.44755554199219
2,977,167.0,0.001,0.001,0.99,0.0003,-27.795143127441406,5.69297456741333
1,942,153.0,0.001,0.001,0.99,0.0007,496.9543151855469,10.254487991333008
2,978,181.0,0.001,0.001,0.99,0.0003,146.2416534423828,10.547391891479492
3,1028,200.0,0.001,0.001,0.99,0.0003,-486.1817932128906,45.45914077758789
2,979,14.0,0.001,0.001,0.99,0.0003,-129.6424102783203,173.57174682617188
1,943,122.0,0.001,0.001,0.99,0.0007,-221.20616149902344,3.622619390487671
3,1029,200.0,0.001,0.001,0.99,0.0003,396.1310119628906,35.8886833190918
2,980,160.0,0.001,0.001,0.99,0.0003,167.64224243164062,12.264442443847656
1,944,160.0,0.001,0.001,0.99,0.0007,1226.99462890625,35.63245391845703
2,981,160.0,0.001,0.001,0.99,0.0003,93.1485824584961,11.663415908813477
3,1030,200.0,0.001,0.001,0.99,0.0003,426.4188537597656,38.422996520996094
1,945,200.0,0.001,0.001,0.99,0.0007,289.8960266113281,10.343317985534668
2,982,168.0,0.001,0.001,0.99,0.0003,226.0371856689453,8.410212516784668
1,946,200.0,0.001,0.001,0.99,0.0007,327.999267578125,6.451022624969482
3,1031,200.0,0.001,0.001,0.99,0.0003,-661.333984375,40.95071029663086
2,983,159.0,0.001,0.001,0.99,0.0003,-0.7954760193824768,6.399226665496826
1,947,200.0,0.001,0.001,0.99,0.0007,294.4554443359375,4.03250789642334
2,984,180.0,0.001,0.001,0.99,0.0003,485.9126892089844,10.685628890991211
3,1032,200.0,0.001,0.001,0.99,0.0003,-462.2035217285156,47.95396041870117
1,948,200.0,0.001,0.001,0.99,0.0007,-988.3616333007812,59.11560821533203
2,985,190.0,0.001,0.001,0.99,0.0003,190.38450622558594,7.881381988525391
3,1033,200.0,0.001,0.001,0.99,0.0003,-207.7344512939453,51.24752426147461
1,949,200.0,0.001,0.001,0.99,0.0007,-1313.4296875,86.36760711669922
2,986,172.0,0.001,0.001,0.99,0.0003,-136.8829345703125,7.557919979095459
3,1034,200.0,0.001,0.001,0.99,0.0003,-487.40057373046875,69.15122985839844
1,950,200.0,0.001,0.001,0.99,0.0007,572.5026245117188,12.20106315612793
2,987,178.0,0.001,0.001,0.99,0.0003,245.66542053222656,6.961383819580078
3,1035,200.0,0.001,0.001,0.99,0.0003,-357.81976318359375,61.59392166137695
1,951,200.0,0.001,0.001,0.99,0.0007,-698.98876953125,47.520267486572266
2,988,174.0,0.001,0.001,0.99,0.0003,-110.80868530273438,9.4039945602417
3,1036,200.0,0.001,0.001,0.99,0.0003,361.0639953613281,59.08952713012695
1,952,200.0,0.001,0.001,0.99,0.0007,-339.6999816894531,28.482213973999023
2,989,182.0,0.001,0.001,0.99,0.0003,557.3665771484375,10.566876411437988
3,1037,200.0,0.001,0.001,0.99,0.0003,-81.78455352783203,63.96501541137695
1,953,200.0,0.001,0.001,0.99,0.0007,-624.646728515625,55.889705657958984
2,990,168.0,0.001,0.001,0.99,0.0003,-527.966064453125,16.73194122314453
3,1038,200.0,0.001,0.001,0.99,0.0003,-131.0846405029297,66.48240661621094
2,991,173.0,0.001,0.001,0.99,0.0003,421.6534118652344,9.536725997924805
1,954,200.0,0.001,0.001,0.99,0.0007,547.0411987304688,11.942660331726074
2,992,180.0,0.001,0.001,0.99,0.0003,-36.413719177246094,8.738587379455566
3,1039,200.0,0.001,0.001,0.99,0.0003,270.0556640625,51.7009162902832
1,955,187.0,0.001,0.001,0.99,0.0007,1915.47802734375,65.77745819091797
2,993,170.0,0.001,0.001,0.99,0.0003,-61.00767517089844,4.912491321563721
3,1040,200.0,0.001,0.001,0.99,0.0003,239.5268096923828,51.246063232421875
1,956,198.0,0.001,0.001,0.99,0.0007,1138.016357421875,23.516096115112305
2,994,178.0,0.001,0.001,0.99,0.0003,371.6656188964844,5.384556293487549
3,1041,200.0,0.001,0.001,0.99,0.0003,383.66241455078125,49.922306060791016
1,957,200.0,0.001,0.001,0.99,0.0007,349.880126953125,4.3287672996521
2,995,187.0,0.001,0.001,0.99,0.0003,105.50698852539062,4.317941188812256
3,1042,200.0,0.001,0.001,0.99,0.0003,-30.037778854370117,53.87677001953125
1,958,200.0,0.001,0.001,0.99,0.0007,577.8541259765625,6.313171863555908
2,996,181.0,0.001,0.001,0.99,0.0003,-43.489524841308594,3.527925968170166
3,1043,200.0,0.001,0.001,0.99,0.0003,358.5594177246094,42.01006317138672
1,959,177.0,0.001,0.001,0.99,0.0007,713.3278198242188,12.82481575012207
2,997,179.0,0.001,0.001,0.99,0.0003,-302.8356628417969,7.031138896942139
3,1044,200.0,0.001,0.001,0.99,0.0003,-526.1795043945312,69.8094253540039
1,960,200.0,0.001,0.001,0.99,0.0007,-380.8165588378906,7.704013347625732
2,998,182.0,0.001,0.001,0.99,0.0003,535.7551879882812,6.801089763641357
1,961,182.0,0.001,0.001,0.99,0.0007,196.08621215820312,1.3406509160995483
3,1045,200.0,0.001,0.001,0.99,0.0003,-37.7126579284668,59.80976486206055
2,999,176.0,0.001,0.001,0.99,0.0003,-118.87767791748047,1.999638557434082
1,962,164.0,0.001,0.001,0.99,0.0007,173.78855895996094,1.439900517463684
3,1046,200.0,0.001,0.001,0.99,0.0003,-602.5451049804688,64.75943756103516
2,1000,179.0,0.001,0.001,0.99,0.0003,-30.89510726928711,1.9092625379562378
1,963,181.0,0.001,0.001,0.99,0.0007,159.81150817871094,0.8252524733543396
3,1047,200.0,0.001,0.001,0.99,0.0003,175.1438751220703,62.15748977661133
2,1001,194.0,0.001,0.001,0.99,0.0003,134.88046264648438,2.741370916366577
1,964,176.0,0.001,0.001,0.99,0.0007,89.21050262451172,0.36664173007011414
3,1048,200.0,0.001,0.001,0.99,0.0003,152.9368896484375,54.37786865234375
2,1002,200.0,0.001,0.001,0.99,0.0003,-35.49250030517578,4.336571216583252
1,965,175.0,0.001,0.001,0.99,0.0007,-38.91657638549805,0.2711263597011566
1,966,185.0,0.001,0.001,0.99,0.0007,351.1241149902344,3.532993793487549
2,1003,200.0,0.001,0.001,0.99,0.0003,31.06911277770996,3.240009069442749
3,1049,200.0,0.001,0.001,0.99,0.0003,-249.06857299804688,64.13365936279297
1,967,200.0,0.001,0.001,0.99,0.0007,228.1284942626953,2.692761182785034
2,1004,199.0,0.001,0.001,0.99,0.0003,189.3364715576172,1.4527640342712402
3,1050,200.0,0.001,0.001,0.99,0.0003,370.1517028808594,58.9122200012207
1,968,200.0,0.001,0.001,0.99,0.0007,-829.1409912109375,35.90544509887695
3,1051,200.0,0.001,0.001,0.99,0.0003,20.983060836791992,54.6146354675293
2,1005,200.0,0.001,0.001,0.99,0.0003,-153.0993194580078,3.193990468978882
1,969,200.0,0.001,0.001,0.99,0.0007,37.37225341796875,1.1516404151916504
3,1052,200.0,0.001,0.001,0.99,0.0003,-19.130287170410156,49.783973693847656
2,1006,200.0,0.001,0.001,0.99,0.0003,128.3666229248047,1.6777452230453491
3,1053,200.0,0.001,0.001,0.99,0.0003,-158.06666564941406,66.01317596435547
1,970,200.0,0.001,0.001,0.99,0.0007,75.27635955810547,0.9985413551330566
2,1007,200.0,0.001,0.001,0.99,0.0003,-168.097412109375,2.0613203048706055
3,1054,200.0,0.001,0.001,0.99,0.0003,308.5138854980469,54.277462005615234
1,971,190.0,0.001,0.001,0.99,0.0007,388.75115966796875,2.7132480144500732
2,1008,200.0,0.001,0.001,0.99,0.0003,-451.90380859375,10.355110168457031
1,972,185.0,0.001,0.001,0.99,0.0007,70.40192413330078,0.4546215236186981
3,1055,200.0,0.001,0.001,0.99,0.0003,553.6591796875,56.93781280517578
2,1009,200.0,0.001,0.001,0.99,0.0003,-609.161865234375,18.520586013793945
1,973,186.0,0.001,0.001,0.99,0.0007,185.2764434814453,0.9298998713493347
3,1056,200.0,0.001,0.001,0.99,0.0003,141.73721313476562,53.72903060913086
2,1010,200.0,0.001,0.001,0.99,0.0003,559.4945678710938,7.819063663482666
1,974,152.0,0.001,0.001,0.99,0.0007,-130.335205078125,0.9035856127738953
3,1057,200.0,0.001,0.001,0.99,0.0003,722.2554931640625,38.9105339050293
2,1011,200.0,0.001,0.001,0.99,0.0003,513.1500244140625,4.778018474578857
1,975,200.0,0.001,0.001,0.99,0.0007,-1066.9356689453125,28.683908462524414
3,1058,200.0,0.001,0.001,0.99,0.0003,852.085205078125,33.16534423828125
2,1012,200.0,0.001,0.001,0.99,0.0003,-101.56387329101562,3.8992257118225098
1,976,165.0,0.001,0.001,0.99,0.0007,-167.0377960205078,0.8437227606773376
3,1059,200.0,0.001,0.001,0.99,0.0003,-652.0551147460938,48.448177337646484
2,1013,200.0,0.001,0.001,0.99,0.0003,-713.6754760742188,15.95812702178955
1,977,161.0,0.001,0.001,0.99,0.0007,-61.17735290527344,0.38005155324935913
3,1060,200.0,0.001,0.001,0.99,0.0003,-647.8704833984375,44.314266204833984
1,978,134.0,0.001,0.001,0.99,0.0007,-139.4287109375,1.2876203060150146
2,1014,193.0,0.001,0.001,0.99,0.0003,1266.2608642578125,31.21107292175293
1,979,130.0,0.001,0.001,0.99,0.0007,-181.36874389648438,1.5615180730819702
3,1061,200.0,0.001,0.001,0.99,0.0003,1066.209716796875,28.09149169921875
2,1015,183.0,0.001,0.001,0.99,0.0003,-64.00518798828125,3.3389432430267334
1,980,158.0,0.001,0.001,0.99,0.0007,133.66793823242188,0.7611027956008911
3,1062,200.0,0.001,0.001,0.99,0.0003,538.0404663085938,16.67818260192871
2,1016,183.0,0.001,0.001,0.99,0.0003,-56.0544548034668,3.2587051391601562
1,981,166.0,0.001,0.001,0.99,0.0007,-16.90458869934082,0.3867543637752533
3,1063,200.0,0.001,0.001,0.99,0.0003,251.50390625,21.84247589111328
1,982,147.0,0.001,0.001,0.99,0.0007,150.17459106445312,0.9825908541679382
2,1017,168.0,0.001,0.001,0.99,0.0003,-48.40305709838867,2.674792528152466
2,1018,157.0,0.001,0.001,0.99,0.0003,-190.5497283935547,3.6242196559906006
1,983,147.0,0.001,0.001,0.99,0.0007,86.87681579589844,0.3862130045890808
3,1064,200.0,0.001,0.001,0.99,0.0003,1644.2384033203125,63.009761810302734
2,1019,154.0,0.001,0.001,0.99,0.0003,31.029951095581055,2.339743137359619
1,984,142.0,0.001,0.001,0.99,0.0007,-15.321206092834473,0.26498299837112427
3,1065,184.0,0.001,0.001,0.99,0.0003,691.1239624023438,33.654483795166016
2,1020,166.0,0.001,0.001,0.99,0.0003,64.21701049804688,1.9756799936294556
1,985,181.0,0.001,0.001,0.99,0.0007,306.11767578125,2.5159859657287598
3,1066,200.0,0.001,0.001,0.99,0.0003,-1149.2041015625,30.806753158569336
2,1021,160.0,0.001,0.001,0.99,0.0003,-202.17593383789062,2.8027522563934326
1,986,176.0,0.001,0.001,0.99,0.0007,449.35357666015625,4.293306827545166
2,1022,142.0,0.001,0.001,0.99,0.0003,-127.9273681640625,2.139150381088257
3,1067,168.0,0.001,0.001,0.99,0.0003,573.2582397460938,23.008136749267578
1,987,182.0,0.001,0.001,0.99,0.0007,113.339599609375,0.914622962474823
2,1023,151.0,0.001,0.001,0.99,0.0003,46.163211822509766,2.430419921875
1,988,177.0,0.001,0.001,0.99,0.0007,38.36408233642578,0.49606919288635254
3,1068,187.0,0.001,0.001,0.99,0.0003,180.31988525390625,9.266921043395996
2,1024,157.0,0.001,0.001,0.99,0.0003,-20.24525260925293,3.209683656692505
1,989,166.0,0.001,0.001,0.99,0.0007,-195.5944061279297,1.7757532596588135
3,1069,200.0,0.001,0.001,0.99,0.0003,-217.796630859375,4.140212059020996
2,1025,149.0,0.001,0.001,0.99,0.0003,-49.637611389160156,3.1853950023651123
1,990,197.0,0.001,0.001,0.99,0.0007,347.7139587402344,2.7006564140319824
2,1026,161.0,0.001,0.001,0.99,0.0003,241.4008331298828,3.9345078468322754
3,1070,200.0,0.001,0.001,0.99,0.0003,-607.2522583007812,12.439475059509277
2,1027,149.0,0.001,0.001,0.99,0.0003,-30.954753875732422,1.0986158847808838
1,991,187.0,0.001,0.001,0.99,0.0007,176.9049530029297,0.9065300226211548
3,1071,200.0,0.001,0.001,0.99,0.0003,-642.300048828125,19.323223114013672
2,1028,164.0,0.001,0.001,0.99,0.0003,102.09662628173828,2.3497965335845947
1,992,196.0,0.001,0.001,0.99,0.0007,84.7415542602539,0.8322372436523438
3,1072,200.0,0.001,0.001,0.99,0.0003,-784.33349609375,28.641132354736328
2,1029,177.0,0.001,0.001,0.99,0.0003,176.8346405029297,2.5599660873413086
1,993,200.0,0.001,0.001,0.99,0.0007,82.0269546508789,0.7065678834915161
3,1073,200.0,0.001,0.001,0.99,0.0003,-158.4128875732422,13.291816711425781
2,1030,164.0,0.001,0.001,0.99,0.0003,-220.05404663085938,3.250704288482666
1,994,200.0,0.001,0.001,0.99,0.0007,-62.18767547607422,1.3838967084884644
3,1074,200.0,0.001,0.001,0.99,0.0003,163.4553985595703,20.925186157226562
2,1031,170.0,0.001,0.001,0.99,0.0003,165.25511169433594,1.9132089614868164
1,995,200.0,0.001,0.001,0.99,0.0007,-374.7408752441406,2.6279730796813965
3,1075,200.0,0.001,0.001,0.99,0.0003,-367.9081726074219,18.86931037902832
2,1032,170.0,0.001,0.001,0.99,0.0003,-113.46764373779297,3.471139669418335
1,996,200.0,0.001,0.001,0.99,0.0007,87.68961334228516,4.955864429473877
2,1033,170.0,0.001,0.001,0.99,0.0003,140.12570190429688,3.0973117351531982
3,1076,200.0,0.001,0.001,0.99,0.0003,-210.86526489257812,18.215856552124023
2,1034,172.0,0.001,0.001,0.99,0.0003,-52.20452880859375,2.4271397590637207
1,997,200.0,0.001,0.001,0.99,0.0007,-1270.2667236328125,50.6525993347168
3,1077,200.0,0.001,0.001,0.99,0.0003,1727.372802734375,49.683746337890625
2,1035,148.0,0.001,0.001,0.99,0.0003,43.36289978027344,1.138188362121582
3,1078,188.0,0.001,0.001,0.99,0.0003,791.3377075195312,29.711286544799805
1,998,200.0,0.001,0.001,0.99,0.0007,-1292.73974609375,66.78871154785156
2,1036,165.0,0.001,0.001,0.99,0.0003,4.009090423583984,1.1153420209884644
1,999,200.0,0.001,0.001,0.99,0.0007,1023.233642578125,17.717050552368164
3,1079,200.0,0.001,0.001,0.99,0.0003,349.6546325683594,8.085592269897461
2,1037,162.0,0.001,0.001,0.99,0.0003,2.9136908054351807,0.9023284912109375
1,1000,194.0,0.001,0.001,0.99,0.0007,1252.4097900390625,27.672658920288086
2,1038,153.0,0.001,0.001,0.99,0.0003,-128.30357360839844,1.3805664777755737
3,1080,200.0,0.001,0.001,0.99,0.0003,-105.11266326904297,4.4315080642700195
2,1039,162.0,0.001,0.001,0.99,0.0003,234.67808532714844,2.8836145401000977
1,1001,184.0,0.001,0.001,0.99,0.0007,99.9524917602539,0.6690200567245483
3,1081,200.0,0.001,0.001,0.99,0.0003,-142.1685333251953,8.498995780944824
2,1040,186.0,0.001,0.001,0.99,0.0003,64.86052703857422,1.37577486038208
1,1002,165.0,0.001,0.001,0.99,0.0007,-99.44296264648438,0.7679739594459534
3,1082,200.0,0.001,0.001,0.99,0.0003,-564.3274536132812,13.936845779418945
2,1041,188.0,0.001,0.001,0.99,0.0003,38.37596130371094,0.8339423537254333
1,1003,178.0,0.001,0.001,0.99,0.0007,322.518798828125,3.3720345497131348
3,1083,200.0,0.001,0.001,0.99,0.0003,353.9949951171875,10.314614295959473
1,1004,200.0,0.001,0.001,0.99,0.0007,-0.0575716570019722,1.5683715343475342
2,1042,190.0,0.001,0.001,0.99,0.0003,87.4378662109375,0.5786868929862976
