Agent ID,Episode Number,Episode Score,Actor Learning Rate,Critic Learning Rate,Discount Factor,Entropy Coefficient,Actor Loss,Critic loss
1,234,13.0,0.001299,0.000374,0.97646,0.001017,1.3687052726745605,1.8024564981460571
2,232,30.0,0.0009,0.0007,0.8556,0.001,0.19929853081703186,0.5606344938278198
3,233,49.0,0.001299,0.000374,0.97646,0.001017,9.0241060256958,27.983951568603516
2,233,74.0,0.0009,0.0007,0.8556,0.001,0.7794747948646545,0.43044161796569824
1,235,93.0,0.001299,0.000374,0.97646,0.001017,13.716129302978516,58.35148239135742
3,234,37.0,0.001299,0.000374,0.97646,0.001017,6.918476104736328,16.619415283203125
2,234,33.0,0.0009,0.0007,0.8556,0.001,0.3219625651836395,0.28610914945602417
2,235,12.0,0.0009,0.0007,0.8556,0.001,-0.889734148979187,0.5435535311698914
1,236,36.0,0.001299,0.000374,0.97646,0.001017,6.373767375946045,17.026220321655273
3,235,63.0,0.001299,0.000374,0.97646,0.001017,10.259743690490723,38.507652282714844
1,237,36.0,0.001299,0.000374,0.97646,0.001017,6.627460956573486,16.5493221282959
1,238,27.0,0.001299,0.000374,0.97646,0.001017,4.536186695098877,9.511038780212402
3,236,28.0,0.001299,0.000374,0.97646,0.001017,4.921570301055908,10.002007484436035
2,236,60.0,0.0009,0.0007,0.8556,0.001,0.6256059408187866,0.3756684958934784
1,239,26.0,0.001299,0.000374,0.97646,0.001017,4.3929595947265625,9.24252986907959
3,237,35.0,0.001299,0.000374,0.97646,0.001017,6.6510210037231445,15.320940017700195
2,237,53.0,0.0009,0.0007,0.8556,0.001,0.46911099553108215,0.3797953128814697
3,238,31.0,0.001299,0.000374,0.97646,0.001017,5.246233940124512,12.658428192138672
2,238,16.0,0.0009,0.0007,0.8556,0.001,-0.024428527802228928,0.24963469803333282
3,239,61.0,0.001299,0.000374,0.97646,0.001017,9.4940185546875,37.63286590576172
2,239,51.0,0.0009,0.0007,0.8556,0.001,0.902437686920166,0.3827785551548004
1,240,120.0,0.001299,0.000374,0.97646,0.001017,14.533348083496094,70.76918029785156
3,240,48.0,0.001299,0.000374,0.97646,0.001017,7.914180755615234,26.327789306640625
1,241,64.0,0.001299,0.000374,0.97646,0.001017,10.291131973266602,38.6167106628418
2,240,48.0,0.0009,0.0007,0.8556,0.001,0.8247963786125183,0.3314979672431946
3,241,27.0,0.001299,0.000374,0.97646,0.001017,4.215007781982422,9.735971450805664
2,241,37.0,0.0009,0.0007,0.8556,0.001,0.2583092451095581,0.4163256585597992
1,242,43.0,0.001299,0.000374,0.97646,0.001017,7.4633026123046875,21.723331451416016
2,242,45.0,0.0009,0.0007,0.8556,0.001,0.3202775716781616,0.41817331314086914
1,243,31.0,0.001299,0.000374,0.97646,0.001017,4.968843936920166,12.628786087036133
2,243,27.0,0.0009,0.0007,0.8556,0.001,0.426274836063385,0.2820550203323364
1,244,23.0,0.001299,0.000374,0.97646,0.001017,3.1863667964935303,6.992446422576904
2,244,16.0,0.0009,0.0007,0.8556,0.001,-0.8048464059829712,0.6698775291442871
3,242,101.0,0.001299,0.000374,0.97646,0.001017,13.389307022094727,61.54913330078125
1,245,50.0,0.001299,0.000374,0.97646,0.001017,8.813936233520508,27.22516441345215
3,243,33.0,0.001299,0.000374,0.97646,0.001017,5.372448921203613,14.070245742797852
2,245,48.0,0.0009,0.0007,0.8556,0.001,0.6828154921531677,0.3294881284236908
3,244,13.0,0.001299,0.000374,0.97646,0.001017,0.6619895696640015,2.320992946624756
1,246,58.0,0.001299,0.000374,0.97646,0.001017,8.514513969421387,34.54765319824219
2,246,37.0,0.0009,0.0007,0.8556,0.001,0.1651712954044342,0.5285091996192932
3,245,17.0,0.001299,0.000374,0.97646,0.001017,2.5093424320220947,2.944472312927246
2,247,18.0,0.0009,0.0007,0.8556,0.001,-0.16808655858039856,0.3459382951259613
1,247,24.0,0.001299,0.000374,0.97646,0.001017,4.066656112670898,6.540375709533691
3,246,35.0,0.001299,0.000374,0.97646,0.001017,5.752275466918945,15.133002281188965
1,248,22.0,0.001299,0.000374,0.97646,0.001017,3.951059103012085,6.48138427734375
3,247,29.0,0.001299,0.000374,0.97646,0.001017,4.530969142913818,10.852015495300293
2,248,51.0,0.0009,0.0007,0.8556,0.001,0.8109216094017029,0.3236832916736603
2,249,12.0,0.0009,0.0007,0.8556,0.001,-0.5308359861373901,0.29191359877586365
1,249,42.0,0.001299,0.000374,0.97646,0.001017,8.588876724243164,20.572595596313477
3,248,42.0,0.001299,0.000374,0.97646,0.001017,7.073729515075684,21.031658172607422
3,249,35.0,0.001299,0.000374,0.97646,0.001017,5.744775772094727,14.685365676879883
1,250,42.0,0.001048,0.000403,1,0.00107,10.32518196105957,46.454898834228516
2,250,39.0,0.0009,0.0007,0.8556,0.001,0.7095275521278381,0.3271887004375458
3,250,56.0,0.001048,0.000403,1,0.00107,15.30357551574707,87.76962280273438
2,251,30.0,0.0009,0.0007,0.8556,0.001,0.31226998567581177,0.2596684396266937
1,251,49.0,0.001048,0.000403,1,0.00107,13.154093742370605,64.889892578125
3,251,54.0,0.001048,0.000403,1,0.00107,13.731195449829102,80.63227844238281
2,252,27.0,0.0009,0.0007,0.8556,0.001,0.33604612946510315,0.2894197702407837
1,252,29.0,0.001048,0.000403,1,0.00107,6.091643810272217,19.602602005004883
2,253,21.0,0.0009,0.0007,0.8556,0.001,-0.25603413581848145,0.2811001241207123
3,252,38.0,0.001048,0.000403,1,0.00107,9.0095853805542,37.65627670288086
1,253,23.0,0.001048,0.000403,1,0.00107,7.965359210968018,10.866301536560059
1,254,17.0,0.001048,0.000403,1,0.00107,2.7997782230377197,4.852096080780029
2,254,33.0,0.0009,0.0007,0.8556,0.001,0.2089722901582718,0.34149596095085144
3,253,28.0,0.001048,0.000403,1,0.00107,5.798935890197754,17.7999267578125
1,255,40.0,0.001048,0.000403,1,0.00107,10.177461624145508,40.947811126708984
2,255,56.0,0.0009,0.0007,0.8556,0.001,0.4953250288963318,0.27155712246894836
3,254,60.0,0.001048,0.000403,1,0.00107,16.2652587890625,101.1266860961914
1,256,47.0,0.001048,0.000403,1,0.00107,10.723440170288086,59.42966842651367
2,256,77.0,0.0009,0.0007,0.8556,0.001,0.7371047735214233,0.25402793288230896
3,255,60.0,0.001048,0.000403,1,0.00107,16.0897216796875,101.80030822753906
1,257,60.0,0.001048,0.000403,1,0.00107,16.126670837402344,101.00289154052734
3,256,28.0,0.001048,0.000403,1,0.00107,6.4214301109313965,17.436792373657227
2,257,35.0,0.0009,0.0007,0.8556,0.001,0.20500518381595612,0.2532546818256378
3,257,29.0,0.001048,0.000403,1,0.00107,6.081338405609131,19.32252311706543
1,258,44.0,0.001048,0.000403,1,0.00107,10.747023582458496,50.2047004699707
1,259,22.0,0.001048,0.000403,1,0.00107,4.727445602416992,9.435351371765137
2,258,62.0,0.0009,0.0007,0.8556,0.001,0.5670819282531738,0.25466835498809814
2,259,13.0,0.0009,0.0007,0.8556,0.001,-0.5882520079612732,0.36716172099113464
1,260,63.0,0.001048,0.000403,1,0.00107,16.719526290893555,111.76488494873047
3,258,96.0,0.001048,0.000403,1,0.00107,26.400447845458984,275.7733459472656
2,260,41.0,0.0009,0.0007,0.8556,0.001,0.07052528858184814,0.326626181602478
1,261,32.0,0.001048,0.000403,1,0.00107,6.735860824584961,24.18802833557129
3,259,51.0,0.001048,0.000403,1,0.00107,12.880657196044922,70.08937072753906
1,262,37.0,0.001048,0.000403,1,0.00107,9.118892669677734,34.88661575317383
3,260,29.0,0.001048,0.000403,1,0.00107,6.290952205657959,18.80821418762207
2,261,84.0,0.0009,0.0007,0.8556,0.001,0.0075316764414310455,0.3822803199291229
3,261,39.0,0.001048,0.000403,1,0.00107,8.9905366897583,37.49631118774414
1,263,61.0,0.001048,0.000403,1,0.00107,15.034193992614746,103.02300262451172
2,262,52.0,0.0009,0.0007,0.8556,0.001,0.26761534810066223,0.3228118419647217
3,262,27.0,0.001048,0.000403,1,0.00107,6.2502593994140625,16.01918601989746
1,264,45.0,0.001048,0.000403,1,0.00107,10.329117774963379,53.31276321411133
3,263,34.0,0.001048,0.000403,1,0.00107,8.348589897155762,27.387683868408203
1,265,38.0,0.001048,0.000403,1,0.00107,8.145036697387695,35.567848205566406
3,264,33.0,0.001048,0.000403,1,0.00107,9.94643783569336,26.05441665649414
1,266,49.0,0.001048,0.000403,1,0.00107,11.505965232849121,62.71235275268555
2,263,107.0,0.0009,0.0007,0.8556,0.001,0.6145800352096558,0.24901404976844788
2,264,29.0,0.0009,0.0007,0.8556,0.001,0.13079142570495605,0.25312450528144836
1,267,38.0,0.001048,0.000403,1,0.00107,9.00518798828125,34.87248992919922
3,265,77.0,0.001048,0.000403,1,0.00107,22.701553344726562,173.44081115722656
2,265,15.0,0.0009,0.0007,0.8556,0.001,-0.33599522709846497,0.29783257842063904
2,266,15.0,0.0009,0.0007,0.8556,0.001,-0.34063008427619934,0.30094730854034424
1,268,43.0,0.001048,0.000403,1,0.00107,10.800716400146484,46.7520866394043
3,266,44.0,0.001048,0.000403,1,0.00107,11.18303394317627,48.34707260131836
2,267,57.0,0.0009,0.0007,0.8556,0.001,0.21064259111881256,0.2840561270713806
2,268,20.0,0.0009,0.0007,0.8556,0.001,-0.12654802203178406,0.25276073813438416
3,267,86.0,0.001048,0.000403,1,0.00107,24.158510208129883,216.6749725341797
1,269,68.0,0.001048,0.000403,1,0.00107,19.120540618896484,131.7322235107422
2,269,30.0,0.0009,0.0007,0.8556,0.001,-0.34265318512916565,0.6436262130737305
2,270,36.0,0.0009,0.0007,0.8556,0.001,0.30747875571250916,0.2137724608182907
3,268,45.0,0.001048,0.000403,1,0.00107,12.038516998291016,52.90840530395508
1,270,46.0,0.001048,0.000403,1,0.00107,10.626407623291016,55.28375244140625
3,269,45.0,0.001048,0.000403,1,0.00107,10.619024276733398,53.250213623046875
1,271,59.0,0.001048,0.000403,1,0.00107,16.092626571655273,95.50707244873047
1,272,33.0,0.001048,0.000403,1,0.00107,7.782907009124756,25.09272575378418
3,270,52.0,0.001048,0.000403,1,0.00107,12.809383392333984,72.9400405883789
2,271,106.0,0.0009,0.0007,0.8556,0.001,-0.025271285325288773,0.4631037414073944
3,271,28.0,0.001048,0.000403,1,0.00107,6.918880462646484,16.882125854492188
2,272,52.0,0.0009,0.0007,0.8556,0.001,0.058855846524238586,0.2274128496646881
3,272,40.0,0.001048,0.000403,1,0.00107,9.184844017028809,39.339473724365234
1,273,72.0,0.001048,0.000403,1,0.00107,20.21076774597168,147.60325622558594
2,273,16.0,0.0009,0.0007,0.8556,0.001,-0.2705402076244354,0.27654656767845154
2,274,33.0,0.0009,0.0007,0.8556,0.001,-0.004731291439384222,0.25777575373649597
3,273,53.0,0.001048,0.000403,1,0.00107,13.77160358428955,75.7381820678711
1,274,80.0,0.001048,0.000403,1,0.00107,22.56840705871582,182.5096435546875
2,275,56.0,0.0009,0.0007,0.8556,0.001,0.60947185754776,0.25416693091392517
3,274,70.0,0.001048,0.000403,1,0.00107,18.530351638793945,139.08999633789062
2,276,33.0,0.0009,0.0007,0.8556,0.001,-0.05805256962776184,0.3398430049419403
1,275,57.0,0.001048,0.000403,1,0.00107,15.62605094909668,86.16256713867188
2,277,33.0,0.0009,0.0007,0.8556,0.001,-0.24349460005760193,0.2955555021762848
3,275,46.0,0.001048,0.000403,1,0.00107,10.748936653137207,54.31037521362305
2,278,27.0,0.0009,0.0007,0.8556,0.001,-0.15085509419441223,0.33855515718460083
3,276,42.0,0.001048,0.000403,1,0.00107,9.471322059631348,43.22514343261719
2,279,14.0,0.0009,0.0007,0.8556,0.001,-0.3090956509113312,0.26413387060165405
1,276,80.0,0.001048,0.000403,1,0.00107,20.091691970825195,184.32168579101562
3,277,34.0,0.001048,0.000403,1,0.00107,7.000783920288086,27.78444480895996
2,280,142.0,0.0009,0.0007,0.8556,0.001,0.7933989763259888,0.25118809938430786
3,278,122.0,0.001048,0.000403,1,0.00107,33.66824722290039,440.60845947265625
1,277,157.0,0.001048,0.000403,1,0.00107,44.07820510864258,754.2918090820312
2,281,49.0,0.0009,0.0007,0.8556,0.001,0.3452223539352417,0.2315875142812729
3,279,45.0,0.001048,0.000403,1,0.00107,11.644558906555176,49.894039154052734
1,278,36.0,0.001048,0.000403,1,0.00107,9.280425071716309,30.44964599609375
3,280,30.0,0.001048,0.000403,1,0.00107,7.393564701080322,18.34882164001465
2,282,57.0,0.0009,0.0007,0.8556,0.001,0.11153686046600342,0.30347877740859985
1,279,40.0,0.001048,0.000403,1,0.00107,9.42773151397705,39.19671630859375
3,281,47.0,0.001048,0.000403,1,0.00107,10.21352767944336,56.93555450439453
2,283,40.0,0.0009,0.0007,0.8556,0.001,0.4408515691757202,0.2507062554359436
3,282,35.0,0.001048,0.000403,1,0.00107,8.627573013305664,26.645776748657227
2,284,37.0,0.0009,0.0007,0.8556,0.001,0.3182627260684967,0.20596931874752045
1,280,49.0,0.001048,0.000403,1,0.00107,11.972379684448242,61.2259407043457
3,283,21.0,0.001048,0.000403,1,0.00107,4.270836353302002,7.043905735015869
2,285,35.0,0.0009,0.0007,0.8556,0.001,0.2707754075527191,0.2696530520915985
3,284,23.0,0.001048,0.000403,1,0.00107,5.113757133483887,8.78967571258545
1,281,42.0,0.001048,0.000403,1,0.00107,9.543527603149414,44.15766906738281
1,282,23.0,0.001048,0.000403,1,0.00107,4.494102954864502,9.28897476196289
2,286,29.0,0.0009,0.0007,0.8556,0.001,-0.21375231444835663,0.273396372795105
3,285,30.0,0.001048,0.000403,1,0.00107,5.530337810516357,19.761348724365234
2,287,24.0,0.0009,0.0007,0.8556,0.001,-0.43946266174316406,0.4413583278656006
2,288,33.0,0.0009,0.0007,0.8556,0.001,-0.09371532499790192,0.24512715637683868
3,286,60.0,0.001048,0.000403,1,0.00107,14.893386840820312,97.38758850097656
2,289,27.0,0.0009,0.0007,0.8556,0.001,-0.19654393196105957,0.28863707184791565
1,283,110.0,0.001048,0.000403,1,0.00107,29.592132568359375,357.4913330078125
3,287,38.0,0.001048,0.000403,1,0.00107,8.516134262084961,34.52069854736328
2,290,36.0,0.0009,0.0007,0.8556,0.001,0.2382124811410904,0.33476942777633667
3,288,32.0,0.001048,0.000403,1,0.00107,7.52748441696167,21.475631713867188
1,284,35.0,0.001048,0.000403,1,0.00107,7.800180435180664,27.98130226135254
2,291,26.0,0.0009,0.0007,0.8556,0.001,-0.07411043345928192,0.2300969660282135
1,285,17.0,0.001048,0.000403,1,0.00107,2.7598068714141846,3.959615707397461
3,289,44.0,0.001048,0.000403,1,0.00107,10.697061538696289,49.18757247924805
2,292,33.0,0.0009,0.0007,0.8556,0.001,0.20775030553340912,0.252057284116745
1,286,50.0,0.001048,0.000403,1,0.00107,11.587964057922363,63.6961555480957
3,290,41.0,0.001048,0.000403,1,0.00107,9.767324447631836,41.3569221496582
3,291,24.0,0.001048,0.000403,1,0.00107,5.2371039390563965,8.967914581298828
2,293,70.0,0.0009,0.0007,0.8556,0.001,0.38131001591682434,0.24601519107818604
1,287,44.0,0.001048,0.000403,1,0.00107,12.342743873596191,48.87019348144531
2,294,28.0,0.0009,0.0007,0.8556,0.001,0.10844512283802032,0.2124604433774948
3,292,48.0,0.001048,0.000403,1,0.00107,12.939404487609863,56.35139083862305
1,288,55.0,0.001048,0.000403,1,0.00107,13.007258415222168,81.20113372802734
3,293,19.0,0.001048,0.000403,1,0.00107,1.925559639930725,5.989315986633301
2,295,48.0,0.0009,0.0007,0.8556,0.001,0.38708144426345825,0.24148757755756378
3,294,37.0,0.001048,0.000403,1,0.00107,8.75593090057373,32.883968353271484
1,289,52.0,0.001048,0.000403,1,0.00107,13.466309547424316,70.79049682617188
2,296,50.0,0.0009,0.0007,0.8556,0.001,0.41482412815093994,0.19147942960262299
3,295,59.0,0.001048,0.000403,1,0.00107,14.228546142578125,92.08971405029297
1,290,95.0,0.001048,0.000403,1,0.00107,24.99688148498535,263.3932189941406
1,291,34.0,0.001048,0.000403,1,0.00107,6.458343982696533,26.391361236572266
2,297,92.0,0.0009,0.0007,0.8556,0.001,-0.14620207250118256,0.45583993196487427
2,298,19.0,0.0009,0.0007,0.8556,0.001,-0.6334247589111328,0.46582770347595215
3,296,120.0,0.001048,0.000403,1,0.00107,34.6064567565918,431.9761657714844
1,292,71.0,0.001048,0.000403,1,0.00107,17.353897094726562,141.17929077148438
2,299,39.0,0.0009,0.0007,0.8556,0.001,0.20767846703529358,0.2376488745212555
3,297,43.0,0.001048,0.000403,1,0.00107,10.476323127746582,45.951480865478516
1,293,52.0,0.001048,0.000403,1,0.00107,12.710232734680176,70.24854278564453
1,294,36.0,0.001048,0.000403,1,0.00107,8.813201904296875,29.19215202331543
3,298,82.0,0.001048,0.000403,1,0.00107,20.466781616210938,191.18170166015625
1,295,44.0,0.001048,0.000403,1,0.00107,10.572516441345215,48.164276123046875
3,299,76.0,0.001048,0.000403,1,0.00107,21.839263916015625,161.32891845703125
1,296,111.0,0.001048,0.000403,1,0.00107,30.178314208984375,364.3974914550781
1,297,40.0,0.001048,0.000403,1,0.00107,9.415294647216797,38.00205993652344
1,298,41.0,0.001048,0.000403,1,0.00107,9.277365684509277,39.80500793457031
1,299,107.0,0.001048,0.000403,1,0.00107,27.128807067871094,333.4062194824219
3,300,30.0,0.001123,0.000443,1,0.001018,6.277455806732178,18.19936180114746
2,300,27.0,0.0009,0.0007,0.8556,0.001,-0.0463232584297657,0.2307288646697998
3,301,44.0,0.001123,0.000443,1,0.001018,8.806861877441406,46.79042053222656
1,300,71.0,0.001123,0.000443,1,0.001018,18.7039794921875,140.39903259277344
2,301,34.0,0.0009,0.0007,0.8556,0.001,-0.03793705999851227,0.37194761633872986
2,302,18.0,0.0009,0.0007,0.8556,0.001,-0.6956451535224915,0.4445909559726715
3,302,59.0,0.001123,0.000443,1,0.001018,12.881263732910156,91.47327423095703
1,301,49.0,0.001123,0.000443,1,0.001018,11.223937034606934,59.7869873046875
3,303,42.0,0.001123,0.000443,1,0.001018,9.298175811767578,42.283599853515625
