Coordinator ID,Episode Number,Agent ID,Agent Reward,Episode Reward, Actor Learning Rate, Critic Learning Rate, Entropy
8,851,0,29.680000000000007,44.35999999999999,0.0003,0.0034,0.001
8,851,1,14.680000000000003,44.35999999999999,0.0003,0.0034,0.001
10,851,0,4.000000000000013,8.000000000000043,0.0003,0.0034,0.001
10,851,1,4.000000000000009,8.000000000000043,0.0003,0.0034,0.001
11,851,0,24.000000000000007,38.00000000000032,0.0003,0.0034,0.001
11,851,1,14.000000000000007,38.00000000000032,0.0003,0.0034,0.001
12,851,0,29.00000000000001,58.00000000000032,0.0003,0.0034,0.001
12,851,1,29.000000000000007,58.00000000000032,0.0003,0.0034,0.001
7,851,0,29.280000000000005,43.56,0.0003,0.0034,0.001
7,851,1,14.280000000000006,43.56,0.0003,0.0034,0.001
1,851,0,29.620000000000005,44.24000000000007,0.0003,0.0034,0.001
1,851,1,14.620000000000005,44.24000000000007,0.0003,0.0034,0.001
15,851,0,-0.9999999999999911,3.0000000000000426,0.0003,0.0034,0.001
15,851,1,4.00000000000001,3.0000000000000426,0.0003,0.0034,0.001
2,851,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
2,851,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
4,852,0,19.000000000000007,43.00000000000008,0.0003,0.0034,0.001
4,852,1,24.000000000000004,43.00000000000008,0.0003,0.0034,0.001
13,852,0,14.550000000000008,29.09999999999992,0.0013,0.0078,0.001
13,852,1,14.550000000000006,29.09999999999992,0.0013,0.0078,0.001
6,852,0,14.40000000000001,18.799999999999876,0.0003,0.0034,0.001
6,852,1,4.400000000000004,18.799999999999876,0.0003,0.0034,0.001
14,852,0,14.000000000000012,22.99999999999973,0.0005,0.0042,0.001
14,852,1,9.000000000000007,22.99999999999973,0.0005,0.0042,0.001
3,852,0,19.45000000000001,38.900000000000134,0.0003,0.0034,0.001
3,852,1,19.449999999999996,38.900000000000134,0.0003,0.0034,0.001
5,852,0,19.00000000000001,43.00000000000025,0.0005,0.0042,0.001
5,852,1,24.0,43.00000000000025,0.0005,0.0042,0.001
0,852,0,29.000000000000007,58.000000000000284,0.0003,0.0034,0.001
0,852,1,29.000000000000007,58.000000000000284,0.0003,0.0034,0.001
9,852,0,29.070000000000007,53.14000000000029,0.0003,0.0034,0.001
9,852,1,24.07,53.14000000000029,0.0003,0.0034,0.001
8,852,0,29.35000000000001,43.70000000000006,0.0003,0.0034,0.001
8,852,1,14.350000000000003,43.70000000000006,0.0003,0.0034,0.001
10,852,0,4.000000000000013,8.000000000000043,0.0003,0.0034,0.001
10,852,1,4.000000000000012,8.000000000000043,0.0003,0.0034,0.001
11,852,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
11,852,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
12,852,0,14.000000000000018,32.99999999999997,0.0003,0.0034,0.001
12,852,1,19.0,32.99999999999997,0.0003,0.0034,0.001
7,852,0,29.200000000000006,43.39999999999999,0.0003,0.0034,0.001
7,852,1,14.200000000000003,43.39999999999999,0.0003,0.0034,0.001
1,852,0,29.620000000000005,44.24000000000007,0.0003,0.0034,0.001
1,852,1,14.620000000000005,44.24000000000007,0.0003,0.0034,0.001
15,852,0,-0.9999999999999947,3.0000000000000426,0.0003,0.0034,0.001
15,852,1,4.000000000000006,3.0000000000000426,0.0003,0.0034,0.001
2,852,0,29.640000000000008,44.280000000000065,0.0003,0.0034,0.001
2,852,1,14.640000000000004,44.280000000000065,0.0003,0.0034,0.001
4,853,0,14.000000000000016,33.0000000000002,0.0003,0.0034,0.001
4,853,1,19.00000000000001,33.0000000000002,0.0003,0.0034,0.001
13,853,0,14.000000000000016,27.99999999999974,0.0013,0.0078,0.001
13,853,1,14.000000000000009,27.99999999999974,0.0013,0.0078,0.001
6,853,0,19.000000000000014,38.00000000000032,0.0003,0.0034,0.001
6,853,1,19.000000000000004,38.00000000000032,0.0003,0.0034,0.001
14,853,0,14.00000000000001,22.999999999999726,0.0005,0.0042,0.001
14,853,1,9.000000000000005,22.999999999999726,0.0005,0.0042,0.001
3,853,0,19.000000000000007,43.000000000000334,0.0003,0.0034,0.001
3,853,1,24.000000000000004,43.000000000000334,0.0003,0.0034,0.001
5,853,0,14.00000000000002,38.00000000000013,0.0005,0.0042,0.001
5,853,1,24.000000000000004,38.00000000000013,0.0005,0.0042,0.001
0,853,0,24.00000000000001,53.00000000000026,0.0003,0.0034,0.001
0,853,1,29.000000000000004,53.00000000000026,0.0003,0.0034,0.001
9,853,0,24.000000000000014,48.00000000000032,0.0003,0.0034,0.001
9,853,1,24.0,48.00000000000032,0.0003,0.0034,0.001
8,853,0,4.000000000000005,13.000000000000043,0.0003,0.0034,0.001
8,853,1,9.000000000000007,13.000000000000043,0.0003,0.0034,0.001
10,853,0,4.000000000000013,8.000000000000043,0.0003,0.0034,0.001
10,853,1,4.000000000000009,8.000000000000043,0.0003,0.0034,0.001
11,853,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
11,853,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
12,853,0,14.00000000000002,22.99999999999978,0.0003,0.0034,0.001
12,853,1,9.000000000000004,22.99999999999978,0.0003,0.0034,0.001
7,853,0,9.000000000000009,17.99999999999988,0.0003,0.0034,0.001
7,853,1,9.000000000000005,17.99999999999988,0.0003,0.0034,0.001
1,853,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
1,853,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
15,853,0,-0.9999999999999956,3.0000000000000426,0.0003,0.0034,0.001
15,853,1,4.000000000000008,3.0000000000000426,0.0003,0.0034,0.001
2,853,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
2,853,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
4,854,0,24.520000000000007,49.04000000000011,0.0003,0.0034,0.001
4,854,1,24.520000000000007,49.04000000000011,0.0003,0.0034,0.001
13,854,0,4.0000000000000195,13.000000000000043,0.0013,0.0078,0.001
13,854,1,9.00000000000001,13.000000000000043,0.0013,0.0078,0.001
6,854,0,24.57,39.14000000000004,0.0003,0.0034,0.001
6,854,1,14.570000000000002,39.14000000000004,0.0003,0.0034,0.001
14,854,0,9.000000000000018,28.000000000000032,0.0005,0.0042,0.001
14,854,1,19.00000000000001,28.000000000000032,0.0005,0.0042,0.001
3,854,0,24.000000000000007,48.00000000000033,0.0003,0.0034,0.001
3,854,1,24.000000000000007,48.00000000000033,0.0003,0.0034,0.001
5,854,0,14.00000000000001,38.00000000000008,0.0005,0.0042,0.001
5,854,1,24.000000000000004,38.00000000000008,0.0005,0.0042,0.001
0,854,0,29.00000000000001,63.000000000000284,0.0003,0.0034,0.001
0,854,1,34.00000000000002,63.000000000000284,0.0003,0.0034,0.001
9,854,0,29.320000000000014,53.64000000000019,0.0003,0.0034,0.001
9,854,1,24.320000000000004,53.64000000000019,0.0003,0.0034,0.001
8,854,0,9.00000000000001,17.99999999999973,0.0003,0.0034,0.001
8,854,1,9.000000000000005,17.99999999999973,0.0003,0.0034,0.001
10,854,0,4.000000000000013,8.000000000000043,0.0003,0.0034,0.001
10,854,1,4.000000000000012,8.000000000000043,0.0003,0.0034,0.001
11,854,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
11,854,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
12,854,0,19.25000000000001,28.499999999999826,0.0003,0.0034,0.001
12,854,1,9.250000000000005,28.499999999999826,0.0003,0.0034,0.001
7,854,0,24.000000000000004,37.99999999999996,0.0003,0.0034,0.001
7,854,1,14.000000000000004,37.99999999999996,0.0003,0.0034,0.001
1,854,0,29.52000000000001,44.04000000000011,0.0003,0.0034,0.001
1,854,1,14.520000000000005,44.04000000000011,0.0003,0.0034,0.001
15,854,0,-0.9999999999999956,3.0000000000000426,0.0003,0.0034,0.001
15,854,1,4.000000000000008,3.0000000000000426,0.0003,0.0034,0.001
2,854,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
2,854,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
4,855,0,14.620000000000008,29.23999999999992,0.0003,0.0034,0.001
4,855,1,14.620000000000006,29.23999999999992,0.0003,0.0034,0.001
13,855,0,9.000000000000018,17.999999999999783,0.0013,0.0078,0.001
13,855,1,9.00000000000001,17.999999999999783,0.0013,0.0078,0.001
6,855,0,9.000000000000021,22.99999999999977,0.0003,0.0034,0.001
6,855,1,14.000000000000007,22.99999999999977,0.0003,0.0034,0.001
14,855,0,14.000000000000014,27.99999999999993,0.0005,0.0042,0.001
14,855,1,14.000000000000014,27.99999999999993,0.0005,0.0042,0.001
3,855,0,24.00000000000001,53.00000000000032,0.0003,0.0034,0.001
3,855,1,29.000000000000007,53.00000000000032,0.0003,0.0034,0.001
5,855,0,14.000000000000018,38.00000000000027,0.0005,0.0042,0.001
5,855,1,24.000000000000004,38.00000000000027,0.0005,0.0042,0.001
0,855,0,29.00000000000001,63.00000000000029,0.0003,0.0034,0.001
0,855,1,34.00000000000002,63.00000000000029,0.0003,0.0034,0.001
9,855,0,29.41000000000001,53.82000000000016,0.0003,0.0034,0.001
9,855,1,24.41,53.82000000000016,0.0003,0.0034,0.001
8,855,0,29.620000000000005,44.24000000000001,0.0003,0.0034,0.001
8,855,1,14.620000000000003,44.24000000000001,0.0003,0.0034,0.001
10,855,0,4.000000000000019,8.000000000000043,0.0003,0.0034,0.001
10,855,1,4.000000000000006,8.000000000000043,0.0003,0.0034,0.001
11,855,0,29.740000000000002,44.480000000000025,0.0003,0.0034,0.001
11,855,1,14.740000000000004,44.480000000000025,0.0003,0.0034,0.001
12,855,0,24.31000000000001,48.62000000000016,0.0003,0.0034,0.001
12,855,1,24.309999999999995,48.62000000000016,0.0003,0.0034,0.001
7,855,0,14.000000000000009,22.999999999999797,0.0003,0.0034,0.001
7,855,1,9.000000000000004,22.999999999999797,0.0003,0.0034,0.001
1,855,0,29.74000000000001,44.480000000000025,0.0003,0.0034,0.001
1,855,1,14.740000000000004,44.480000000000025,0.0003,0.0034,0.001
15,855,0,-0.9999999999999951,3.0000000000000426,0.0003,0.0034,0.001
15,855,1,4.000000000000009,3.0000000000000426,0.0003,0.0034,0.001
2,855,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
2,855,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
4,856,0,19.00000000000001,48.000000000000284,0.0003,0.0034,0.001
4,856,1,29.000000000000007,48.000000000000284,0.0003,0.0034,0.001
13,856,0,9.000000000000014,22.99999999999977,0.0013,0.0078,0.001
13,856,1,14.00000000000001,22.99999999999977,0.0013,0.0078,0.001
6,856,0,19.360000000000014,38.72000000000016,0.0003,0.0034,0.001
6,856,1,19.360000000000007,38.72000000000016,0.0003,0.0034,0.001
14,856,0,14.000000000000018,33.0000000000002,0.0005,0.0042,0.001
14,856,1,19.000000000000007,33.0000000000002,0.0005,0.0042,0.001
3,856,0,19.170000000000016,38.34000000000022,0.0003,0.0034,0.001
3,856,1,19.170000000000005,38.34000000000022,0.0003,0.0034,0.001
5,856,0,14.00000000000002,38.000000000000185,0.0005,0.0042,0.001
5,856,1,24.000000000000004,38.000000000000185,0.0005,0.0042,0.001
0,856,0,29.00000000000001,63.00000000000029,0.0003,0.0034,0.001
0,856,1,34.000000000000014,63.00000000000029,0.0003,0.0034,0.001
9,856,0,29.00000000000001,53.00000000000032,0.0003,0.0034,0.001
9,856,1,24.000000000000004,53.00000000000032,0.0003,0.0034,0.001
8,856,0,4.0000000000000036,8.000000000000043,0.0003,0.0034,0.001
8,856,1,4.0000000000000036,8.000000000000043,0.0003,0.0034,0.001
10,856,0,4.000000000000013,13.000000000000043,0.0003,0.0034,0.001
10,856,1,9.000000000000018,13.000000000000043,0.0003,0.0034,0.001
11,856,0,29.760000000000005,44.52000000000002,0.0003,0.0034,0.001
11,856,1,14.760000000000003,44.52000000000002,0.0003,0.0034,0.001
12,856,0,19.280000000000012,33.55999999999995,0.0003,0.0034,0.001
12,856,1,14.280000000000005,33.55999999999995,0.0003,0.0034,0.001
7,856,0,4.0000000000000036,8.000000000000043,0.0003,0.0034,0.001
7,856,1,4.0000000000000036,8.000000000000043,0.0003,0.0034,0.001
1,856,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
1,856,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
15,856,0,-0.9999999999999956,3.0000000000000426,0.0003,0.0034,0.001
15,856,1,4.000000000000008,3.0000000000000426,0.0003,0.0034,0.001
2,856,0,29.640000000000008,44.28000000000005,0.0003,0.0034,0.001
2,856,1,14.640000000000004,44.28000000000005,0.0003,0.0034,0.001
4,857,0,14.000000000000007,22.999999999999826,0.0003,0.0034,0.001
4,857,1,9.000000000000012,22.999999999999826,0.0003,0.0034,0.001
13,857,0,9.000000000000018,17.999999999999773,0.0013,0.0078,0.001
13,857,1,9.000000000000007,17.999999999999773,0.0013,0.0078,0.001
6,857,0,19.720000000000006,34.43999999999998,0.0003,0.0034,0.001
6,857,1,14.720000000000002,34.43999999999998,0.0003,0.0034,0.001
14,857,0,9.000000000000014,22.999999999999773,0.0005,0.0042,0.001
14,857,1,14.00000000000001,22.999999999999773,0.0005,0.0042,0.001
3,857,0,19.590000000000003,39.18000000000005,0.0003,0.0034,0.001
3,857,1,19.590000000000007,39.18000000000005,0.0003,0.0034,0.001
5,857,0,14.000000000000014,38.00000000000004,0.0005,0.0042,0.001
5,857,1,24.000000000000004,38.00000000000004,0.0005,0.0042,0.001
0,857,0,29.00000000000001,63.00000000000021,0.0003,0.0034,0.001
0,857,1,34.000000000000014,63.00000000000021,0.0003,0.0034,0.001
9,857,0,29.59000000000001,49.18000000000008,0.0003,0.0034,0.001
9,857,1,19.59,49.18000000000008,0.0003,0.0034,0.001
8,857,0,-5.999999999999991,-6.999999999999961,0.0003,0.0034,0.001
8,857,1,-0.9999999999999973,-6.999999999999961,0.0003,0.0034,0.001
10,857,0,9.000000000000012,22.9999999999999,0.0003,0.0034,0.001
10,857,1,14.000000000000005,22.9999999999999,0.0003,0.0034,0.001
11,857,0,29.350000000000016,43.70000000000018,0.0003,0.0034,0.001
11,857,1,14.350000000000005,43.70000000000018,0.0003,0.0034,0.001
12,857,0,19.000000000000014,33.00000000000017,0.0003,0.0034,0.001
12,857,1,14.000000000000007,33.00000000000017,0.0003,0.0034,0.001
7,857,0,24.000000000000007,37.9999999999999,0.0003,0.0034,0.001
7,857,1,14.000000000000007,37.9999999999999,0.0003,0.0034,0.001
1,857,0,29.730000000000004,44.46000000000003,0.0003,0.0034,0.001
1,857,1,14.730000000000004,44.46000000000003,0.0003,0.0034,0.001
15,857,0,-0.9999999999999956,3.0000000000000426,0.0003,0.0034,0.001
15,857,1,4.000000000000008,3.0000000000000426,0.0003,0.0034,0.001
2,857,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
2,857,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
4,858,0,14.000000000000014,33.00000000000023,0.0003,0.0034,0.001
4,858,1,19.000000000000004,33.00000000000023,0.0003,0.0034,0.001
13,858,0,4.000000000000015,12.999999999999988,0.0013,0.0078,0.001
13,858,1,9.000000000000007,12.999999999999988,0.0013,0.0078,0.001
6,858,0,19.620000000000005,34.23999999999997,0.0003,0.0034,0.001
6,858,1,14.620000000000001,34.23999999999997,0.0003,0.0034,0.001
14,858,0,14.660000000000007,29.319999999999947,0.0005,0.0042,0.001
14,858,1,14.660000000000004,29.319999999999947,0.0005,0.0042,0.001
3,858,0,9.260000000000012,18.51999999999983,0.0003,0.0034,0.001
3,858,1,9.260000000000009,18.51999999999983,0.0003,0.0034,0.001
5,858,0,14.00000000000001,38.000000000000234,0.0005,0.0042,0.001
5,858,1,24.000000000000007,38.000000000000234,0.0005,0.0042,0.001
0,858,0,29.570000000000007,54.140000000000065,0.0003,0.0034,0.001
0,858,1,24.569999999999997,54.140000000000065,0.0003,0.0034,0.001
9,858,0,29.52000000000001,59.04000000000011,0.0003,0.0034,0.001
9,858,1,29.520000000000007,59.04000000000011,0.0003,0.0034,0.001
8,858,0,23.999999999999993,48.00000000000022,0.0003,0.0034,0.001
8,858,1,24.0,48.00000000000022,0.0003,0.0034,0.001
10,858,0,4.000000000000013,13.000000000000043,0.0003,0.0034,0.001
10,858,1,9.000000000000014,13.000000000000043,0.0003,0.0034,0.001
11,858,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
11,858,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
12,858,0,29.00000000000001,58.00000000000032,0.0003,0.0034,0.001
12,858,1,29.000000000000007,58.00000000000032,0.0003,0.0034,0.001
7,858,0,4.000000000000002,8.000000000000043,0.0003,0.0034,0.001
7,858,1,4.0000000000000036,8.000000000000043,0.0003,0.0034,0.001
1,858,0,29.750000000000007,44.50000000000002,0.0003,0.0034,0.001
1,858,1,14.750000000000004,44.50000000000002,0.0003,0.0034,0.001
15,858,0,4.000000000000006,8.000000000000043,0.0003,0.0034,0.001
15,858,1,4.0000000000000115,8.000000000000043,0.0003,0.0034,0.001
2,858,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
2,858,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
4,859,0,24.000000000000004,48.00000000000026,0.0003,0.0034,0.001
4,859,1,24.00000000000001,48.00000000000026,0.0003,0.0034,0.001
13,859,0,9.000000000000018,17.999999999999776,0.0013,0.0078,0.001
13,859,1,9.00000000000001,17.999999999999776,0.0013,0.0078,0.001
6,859,0,19.740000000000006,34.48,0.0003,0.0034,0.001
6,859,1,14.740000000000002,34.48,0.0003,0.0034,0.001
14,859,0,14.270000000000007,28.539999999999818,0.0005,0.0042,0.001
14,859,1,14.270000000000005,28.539999999999818,0.0005,0.0042,0.001
3,859,0,24.41000000000001,48.82,0.0003,0.0034,0.001
3,859,1,24.410000000000004,48.82,0.0003,0.0034,0.001
5,859,0,14.000000000000016,33.000000000000064,0.0005,0.0042,0.001
5,859,1,19.000000000000004,33.000000000000064,0.0005,0.0042,0.001
0,859,0,29.00000000000001,63.00000000000016,0.0003,0.0034,0.001
0,859,1,34.00000000000002,63.00000000000016,0.0003,0.0034,0.001
9,859,0,29.56000000000001,54.1200000000001,0.0003,0.0034,0.001
9,859,1,24.56,54.1200000000001,0.0003,0.0034,0.001
8,859,0,29.510000000000012,44.02000000000004,0.0003,0.0034,0.001
8,859,1,14.510000000000003,44.02000000000004,0.0003,0.0034,0.001
10,859,0,4.000000000000019,13.000000000000043,0.0003,0.0034,0.001
10,859,1,9.000000000000009,13.000000000000043,0.0003,0.0034,0.001
11,859,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
11,859,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
12,859,0,24.000000000000007,48.00000000000031,0.0003,0.0034,0.001
12,859,1,24.000000000000004,48.00000000000031,0.0003,0.0034,0.001
7,859,0,24.0,37.99999999999996,0.0003,0.0034,0.001
7,859,1,14.000000000000004,37.99999999999996,0.0003,0.0034,0.001
1,859,0,29.680000000000007,44.36000000000005,0.0003,0.0034,0.001
1,859,1,14.680000000000003,44.36000000000005,0.0003,0.0034,0.001
15,859,0,4.270000000000008,8.540000000000031,0.0003,0.0034,0.001
15,859,1,4.270000000000008,8.540000000000031,0.0003,0.0034,0.001
2,859,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
2,859,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
4,860,0,24.000000000000004,48.00000000000019,0.0003,0.0034,0.001
4,860,1,24.000000000000007,48.00000000000019,0.0003,0.0034,0.001
13,860,0,14.000000000000018,32.999999999999744,0.0013,0.0078,0.001
13,860,1,19.000000000000007,32.999999999999744,0.0013,0.0078,0.001
6,860,0,19.800000000000004,29.600000000000016,0.0003,0.0034,0.001
6,860,1,9.800000000000004,29.600000000000016,0.0003,0.0034,0.001
14,860,0,4.000000000000008,13.000000000000043,0.0005,0.0042,0.001
14,860,1,9.00000000000001,13.000000000000043,0.0005,0.0042,0.001
3,860,0,14.00000000000001,38.00000000000027,0.0003,0.0034,0.001
3,860,1,24.000000000000004,38.00000000000027,0.0003,0.0034,0.001
5,860,0,9.000000000000016,22.99999999999998,0.0005,0.0042,0.001
5,860,1,14.000000000000009,22.99999999999998,0.0005,0.0042,0.001
0,860,0,29.00000000000001,58.000000000000284,0.0003,0.0034,0.001
0,860,1,29.000000000000004,58.000000000000284,0.0003,0.0034,0.001
9,860,0,19.000000000000007,38.000000000000256,0.0003,0.0034,0.001
9,860,1,19.0,38.000000000000256,0.0003,0.0034,0.001
8,860,0,19.070000000000014,38.14000000000013,0.0003,0.0034,0.001
8,860,1,19.069999999999997,38.14000000000013,0.0003,0.0034,0.001
10,860,0,4.000000000000019,8.000000000000043,0.0003,0.0034,0.001
10,860,1,4.000000000000004,8.000000000000043,0.0003,0.0034,0.001
11,860,0,29.23000000000001,43.46000000000023,0.0003,0.0034,0.001
11,860,1,14.230000000000008,43.46000000000023,0.0003,0.0034,0.001
12,860,0,9.000000000000016,18.0,0.0003,0.0034,0.001
12,860,1,9.000000000000004,18.0,0.0003,0.0034,0.001
7,860,0,9.00000000000001,13.000000000000043,0.0003,0.0034,0.001
7,860,1,4.0000000000000036,13.000000000000043,0.0003,0.0034,0.001
1,860,0,29.750000000000007,44.50000000000002,0.0003,0.0034,0.001
1,860,1,14.750000000000004,44.50000000000002,0.0003,0.0034,0.001
15,860,0,4.850000000000003,4.700000000000006,0.0003,0.0034,0.001
15,860,1,-0.1499999999999977,4.700000000000006,0.0003,0.0034,0.001
2,860,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
2,860,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
4,861,0,24.0,38.00000000000011,0.0003,0.0034,0.001
4,861,1,14.000000000000012,38.00000000000011,0.0003,0.0034,0.001
13,861,0,24.380000000000003,38.76,0.0013,0.0078,0.001
13,861,1,14.380000000000006,38.76,0.0013,0.0078,0.001
6,861,0,19.720000000000002,29.43999999999996,0.0003,0.0034,0.001
6,861,1,9.720000000000002,29.43999999999996,0.0003,0.0034,0.001
14,861,0,4.0000000000000036,13.000000000000043,0.0005,0.0042,0.001
14,861,1,9.00000000000001,13.000000000000043,0.0005,0.0042,0.001
3,861,0,29.210000000000008,58.420000000000236,0.0003,0.0034,0.001
3,861,1,29.209999999999997,58.420000000000236,0.0003,0.0034,0.001
5,861,0,9.00000000000002,22.99999999999986,0.0005,0.0042,0.001
5,861,1,14.000000000000007,22.99999999999986,0.0005,0.0042,0.001
0,861,0,29.47,58.940000000000104,0.0003,0.0034,0.001
0,861,1,29.469999999999995,58.940000000000104,0.0003,0.0034,0.001
9,861,0,29.390000000000008,48.78000000000014,0.0003,0.0034,0.001
9,861,1,19.389999999999997,48.78000000000014,0.0003,0.0034,0.001
8,861,0,29.61,44.22,0.0003,0.0034,0.001
8,861,1,14.610000000000005,44.22,0.0003,0.0034,0.001
10,861,0,4.000000000000013,8.000000000000043,0.0003,0.0034,0.001
10,861,1,4.000000000000007,8.000000000000043,0.0003,0.0034,0.001
11,861,0,29.280000000000012,43.56000000000021,0.0003,0.0034,0.001
11,861,1,14.280000000000006,43.56000000000021,0.0003,0.0034,0.001
12,861,0,24.000000000000007,48.000000000000284,0.0003,0.0034,0.001
12,861,1,24.000000000000004,48.000000000000284,0.0003,0.0034,0.001
7,861,0,29.190000000000012,43.37999999999999,0.0003,0.0034,0.001
7,861,1,14.190000000000007,43.37999999999999,0.0003,0.0034,0.001
1,861,0,29.680000000000007,44.360000000000056,0.0003,0.0034,0.001
1,861,1,14.680000000000003,44.360000000000056,0.0003,0.0034,0.001
15,861,0,9.710000000000004,9.420000000000012,0.0003,0.0034,0.001
15,861,1,-0.2899999999999976,9.420000000000012,0.0003,0.0034,0.001
2,861,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
2,861,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
4,862,0,14.000000000000009,22.999999999999755,0.0003,0.0034,0.001
4,862,1,9.00000000000001,22.999999999999755,0.0003,0.0034,0.001
13,862,0,14.000000000000016,27.99999999999978,0.0013,0.0078,0.001
13,862,1,14.000000000000005,27.99999999999978,0.0013,0.0078,0.001
6,862,0,19.47,28.939999999999905,0.0003,0.0034,0.001
6,862,1,9.470000000000004,28.939999999999905,0.0003,0.0034,0.001
14,862,0,4.0000000000000036,13.000000000000043,0.0005,0.0042,0.001
14,862,1,9.00000000000001,13.000000000000043,0.0005,0.0042,0.001
3,862,0,19.01000000000001,38.020000000000344,0.0003,0.0034,0.001
3,862,1,19.010000000000005,38.020000000000344,0.0003,0.0034,0.001
5,862,0,4.000000000000007,17.99999999999989,0.0005,0.0042,0.001
5,862,1,14.000000000000007,17.99999999999989,0.0005,0.0042,0.001
0,862,0,19.00000000000001,43.00000000000027,0.0003,0.0034,0.001
0,862,1,24.000000000000004,43.00000000000027,0.0003,0.0034,0.001
9,862,0,24.770000000000003,34.54,0.0003,0.0034,0.001
9,862,1,9.770000000000003,34.54,0.0003,0.0034,0.001
8,862,0,29.480000000000004,43.960000000000036,0.0003,0.0034,0.001
8,862,1,14.480000000000004,43.960000000000036,0.0003,0.0034,0.001
10,862,0,4.000000000000019,13.000000000000043,0.0003,0.0034,0.001
10,862,1,9.00000000000001,13.000000000000043,0.0003,0.0034,0.001
11,862,0,29.620000000000005,44.24000000000007,0.0003,0.0034,0.001
11,862,1,14.620000000000005,44.24000000000007,0.0003,0.0034,0.001
12,862,0,14.000000000000016,22.999999999999773,0.0003,0.0034,0.001
12,862,1,9.000000000000007,22.999999999999773,0.0003,0.0034,0.001
7,862,0,29.010000000000005,43.02000000000017,0.0003,0.0034,0.001
7,862,1,14.010000000000007,43.02000000000017,0.0003,0.0034,0.001
1,862,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
1,862,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
15,862,0,14.000000000000014,22.999999999999737,0.0003,0.0034,0.001
15,862,1,9.000000000000005,22.999999999999737,0.0003,0.0034,0.001
2,862,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
2,862,1,14.000000000000007,43.00000000000032,0.0003,0.0034,0.001
4,863,0,24.00000000000001,53.000000000000284,0.0003,0.0034,0.001
4,863,1,29.000000000000007,53.000000000000284,0.0003,0.0034,0.001
13,863,0,9.000000000000018,27.999999999999762,0.0013,0.0078,0.001
13,863,1,19.00000000000001,27.999999999999762,0.0013,0.0078,0.001
6,863,0,19.740000000000002,29.48000000000001,0.0003,0.0034,0.001
6,863,1,9.740000000000002,29.48000000000001,0.0003,0.0034,0.001
14,863,0,9.000000000000018,13.000000000000043,0.0005,0.0042,0.001
14,863,1,4.000000000000009,13.000000000000043,0.0005,0.0042,0.001
3,863,0,14.000000000000018,43.000000000000334,0.0003,0.0034,0.001
3,863,1,29.000000000000007,43.000000000000334,0.0003,0.0034,0.001
5,863,0,19.00000000000001,43.00000000000025,0.0005,0.0042,0.001
5,863,1,24.000000000000004,43.00000000000025,0.0005,0.0042,0.001
0,863,0,29.660000000000004,44.32000000000003,0.0003,0.0034,0.001
0,863,1,14.660000000000004,44.32000000000003,0.0003,0.0034,0.001
9,863,0,19.000000000000014,38.00000000000022,0.0003,0.0034,0.001
9,863,1,19.000000000000007,38.00000000000022,0.0003,0.0034,0.001
8,863,0,29.550000000000004,49.10000000000002,0.0003,0.0034,0.001
8,863,1,19.550000000000004,49.10000000000002,0.0003,0.0034,0.001
10,863,0,4.000000000000019,13.00000000000004,0.0003,0.0034,0.001
10,863,1,9.00000000000001,13.00000000000004,0.0003,0.0034,0.001
11,863,0,29.00000000000001,43.00000000000032,0.0003,0.0034,0.001
