Coordinator ID,Episode Number,Episode Reward,Agent ID,Agent Reward, Actor Learning Rate, Critic Learning Rate, Entropy
1,134,-154.70108162551642,agent_1,58.53114173392221,0.0002,0.0002,0.0001
15,135,-198.12640408432222,adversary_0,-198.12640408432222,0.0002,0.0002,0.0001
15,135,-198.12640408432222,agent_0,148.6368277011661,0.0002,0.0002,0.0001
15,135,-198.12640408432222,agent_1,148.6368277011661,0.0002,0.0002,0.0001
3,135,-65.9680266040315,adversary_0,-65.9680266040315,0.0002,0.0002,0.0001
3,135,-65.9680266040315,agent_0,-8.0135126994085,0.0002,0.0002,0.0001
3,135,-65.9680266040315,agent_1,-8.0135126994085,0.0002,0.0002,0.0001
4,133,-111.56815814168365,adversary_0,-111.56815814168365,0.0005,0.0007,0.0001
4,133,-111.56815814168365,agent_0,-97.80165860399241,0.0005,0.0007,0.0001
4,133,-111.56815814168365,agent_1,-97.80165860399241,0.0005,0.0007,0.0001
0,135,-93.37430669715309,adversary_0,-93.37430669715309,0.0005,0.0007,0.0001
0,135,-93.37430669715309,agent_0,20.04502487482485,0.0005,0.0007,0.0001
0,135,-93.37430669715309,agent_1,20.04502487482485,0.0005,0.0007,0.0001
11,135,-71.14929255235418,adversary_0,-71.14929255235418,0.0007,0.0009,0.0001
11,135,-71.14929255235418,agent_0,-3.8138376592979206,0.0007,0.0009,0.0001
11,135,-71.14929255235418,agent_1,-3.8138376592979206,0.0007,0.0009,0.0001
8,133,-33.57076554829649,adversary_0,-33.57076554829649,0.000471,0.000673,0.0001
8,133,-33.57076554829649,agent_0,-102.96583788388861,0.000471,0.000673,0.0001
8,133,-33.57076554829649,agent_1,-102.96583788388861,0.000471,0.000673,0.0001
14,135,-86.7400267394255,adversary_0,-86.7400267394255,0.000554,0.000582,0.0001
14,135,-86.7400267394255,agent_0,-30.972012780048622,0.000554,0.000582,0.0001
14,135,-86.7400267394255,agent_1,-30.972012780048622,0.000554,0.000582,0.0001
12,132,-104.2598443232526,adversary_0,-104.2598443232526,0.0005,0.0007,0.0001
12,132,-104.2598443232526,agent_0,-4.369487378581755,0.0005,0.0007,0.0001
12,132,-104.2598443232526,agent_1,-4.369487378581755,0.0005,0.0007,0.0001
7,135,-203.1607364378289,adversary_0,-203.1607364378289,0.0005,0.0007,0.0001
7,135,-203.1607364378289,agent_0,85.20105359318435,0.0005,0.0007,0.0001
7,135,-203.1607364378289,agent_1,85.20105359318435,0.0005,0.0007,0.0001
5,134,-104.2598443232526,adversary_0,-104.2598443232526,0.000471,0.000673,0.0001
5,134,-104.2598443232526,agent_0,-56.077176719384525,0.000471,0.000673,0.0001
5,134,-104.2598443232526,agent_1,-56.077176719384525,0.000471,0.000673,0.0001
9,134,-104.2598443232526,adversary_0,-104.2598443232526,0.000471,0.000673,0.0001
9,134,-104.2598443232526,agent_0,-52.83372007140112,0.000471,0.000673,0.0001
9,134,-104.2598443232526,agent_1,-52.83372007140112,0.000471,0.000673,0.0001
2,134,-74.45294010468754,adversary_0,-74.45294010468754,0.0004,0.0003,0.0001
2,134,-74.45294010468754,agent_0,-5.975291904610383,0.0004,0.0003,0.0001
2,134,-74.45294010468754,agent_1,-5.975291904610383,0.0004,0.0003,0.0001
6,135,-51.64703102505838,adversary_0,-51.64703102505838,0.0006,0.0002,0.0001
6,135,-51.64703102505838,agent_0,14.77209852750393,0.0006,0.0002,0.0001
6,135,-51.64703102505838,agent_1,14.77209852750393,0.0006,0.0002,0.0001
10,135,-87.58376162823984,adversary_0,-87.58376162823984,0.0002,0.0002,0.0001
10,135,-87.58376162823984,agent_0,-10.874589449538286,0.0002,0.0002,0.0001
10,135,-87.58376162823984,agent_1,-10.874589449538286,0.0002,0.0002,0.0001
13,136,-292.9686525290886,adversary_0,-292.9686525290886,0.0,0.0002,0.0001
13,136,-292.9686525290886,agent_0,128.3660618640113,0.0,0.0002,0.0001
13,136,-292.9686525290886,agent_1,128.3660618640113,0.0,0.0002,0.0001
1,135,-133.72442339901608,adversary_0,-133.72442339901608,0.0002,0.0002,0.0001
1,135,-133.72442339901608,agent_0,-11.377396373199131,0.0002,0.0002,0.0001
1,135,-133.72442339901608,agent_1,-11.377396373199131,0.0002,0.0002,0.0001
15,136,-242.27458232996707,adversary_0,-242.27458232996707,0.0002,0.0002,0.0001
15,136,-242.27458232996707,agent_0,98.71280480953001,0.0002,0.0002,0.0001
15,136,-242.27458232996707,agent_1,98.71280480953001,0.0002,0.0002,0.0001
3,136,-122.03002542169641,adversary_0,-122.03002542169641,0.0002,0.0002,0.0001
3,136,-122.03002542169641,agent_0,26.84039538566936,0.0002,0.0002,0.0001
3,136,-122.03002542169641,agent_1,26.84039538566936,0.0002,0.0002,0.0001
4,134,-127.18952101993423,adversary_0,-127.18952101993423,0.0005,0.0007,0.0001
4,134,-127.18952101993423,agent_0,64.96361757622658,0.0005,0.0007,0.0001
4,134,-127.18952101993423,agent_1,64.96361757622658,0.0005,0.0007,0.0001
0,136,-203.1607364378289,adversary_0,-203.1607364378289,0.0005,0.0007,0.0001
0,136,-203.1607364378289,agent_0,173.86691026834296,0.0005,0.0007,0.0001
0,136,-203.1607364378289,agent_1,173.86691026834296,0.0005,0.0007,0.0001
11,136,-15.726429248418006,adversary_0,-15.726429248418006,0.0007,0.0009,0.0001
11,136,-15.726429248418006,agent_0,-49.061985578473205,0.0007,0.0009,0.0001
11,136,-15.726429248418006,agent_1,-49.061985578473205,0.0007,0.0009,0.0001
8,134,-70.0037243722805,adversary_0,-70.0037243722805,0.000471,0.000673,0.0001
8,134,-70.0037243722805,agent_0,-16.147042864319822,0.000471,0.000673,0.0001
8,134,-70.0037243722805,agent_1,-16.147042864319822,0.000471,0.000673,0.0001
14,136,-203.1607364378289,adversary_0,-203.1607364378289,0.000554,0.000582,0.0001
14,136,-203.1607364378289,agent_0,149.37572203747996,0.000554,0.000582,0.0001
14,136,-203.1607364378289,agent_1,149.37572203747996,0.000554,0.000582,0.0001
12,133,-93.37430669715309,adversary_0,-93.37430669715309,0.0005,0.0007,0.0001
12,133,-93.37430669715309,agent_0,-9.299978094540633,0.0005,0.0007,0.0001
12,133,-93.37430669715309,agent_1,-9.299978094540633,0.0005,0.0007,0.0001
7,136,-137.81899691847454,adversary_0,-137.81899691847454,0.0005,0.0007,0.0001
7,136,-137.81899691847454,agent_0,-48.522409024762716,0.0005,0.0007,0.0001
7,136,-137.81899691847454,agent_1,-48.522409024762716,0.0005,0.0007,0.0001
5,135,-45.55866232252303,adversary_0,-45.55866232252303,0.000471,0.000673,0.0001
5,135,-45.55866232252303,agent_0,-112.85794379219261,0.000471,0.000673,0.0001
5,135,-45.55866232252303,agent_1,-112.85794379219261,0.000471,0.000673,0.0001
9,135,-93.37430669715309,adversary_0,-93.37430669715309,0.000471,0.000673,0.0001
9,135,-93.37430669715309,agent_0,-44.574541039654335,0.000471,0.000673,0.0001
9,135,-93.37430669715309,agent_1,-44.574541039654335,0.000471,0.000673,0.0001
2,135,-35.29718425768704,adversary_0,-35.29718425768704,0.0004,0.0003,0.0001
2,135,-35.29718425768704,agent_0,-122.68158535222264,0.0004,0.0003,0.0001
2,135,-35.29718425768704,agent_1,-122.68158535222264,0.0004,0.0003,0.0001
6,136,-167.97327881318225,adversary_0,-167.97327881318225,0.0006,0.0002,0.0001
6,136,-167.97327881318225,agent_0,121.93893411051675,0.0006,0.0002,0.0001
6,136,-167.97327881318225,agent_1,121.93893411051675,0.0006,0.0002,0.0001
10,136,-203.53321750725883,adversary_0,-203.53321750725883,0.0002,0.0002,0.0001
10,136,-203.53321750725883,agent_0,135.3446044483206,0.0002,0.0002,0.0001
10,136,-203.53321750725883,agent_1,135.3446044483206,0.0002,0.0002,0.0001
13,137,-74.1593497704873,adversary_0,-74.1593497704873,0.0,0.0002,0.0001
13,137,-74.1593497704873,agent_0,-189.59345191508993,0.0,0.0002,0.0001
13,137,-74.1593497704873,agent_1,-189.59345191508993,0.0,0.0002,0.0001
1,136,-207.4220702153325,adversary_0,-207.4220702153325,0.0002,0.0002,0.0001
1,136,-207.4220702153325,agent_0,85.15721511352062,0.0002,0.0002,0.0001
1,136,-207.4220702153325,agent_1,85.15721511352062,0.0002,0.0002,0.0001
15,137,-213.0997378949414,adversary_0,-213.0997378949414,0.0002,0.0002,0.0001
15,137,-213.0997378949414,agent_0,154.6192843744954,0.0002,0.0002,0.0001
15,137,-213.0997378949414,agent_1,154.6192843744954,0.0002,0.0002,0.0001
3,137,-135.6890659868742,adversary_0,-135.6890659868742,0.0002,0.0002,0.0001
3,137,-135.6890659868742,agent_0,83.55801011729719,0.0002,0.0002,0.0001
3,137,-135.6890659868742,agent_1,83.55801011729719,0.0002,0.0002,0.0001
4,135,-101.43094369602775,adversary_0,-101.43094369602775,0.0005,0.0007,0.0001
4,135,-101.43094369602775,agent_0,-77.63683537247896,0.0005,0.0007,0.0001
4,135,-101.43094369602775,agent_1,-77.63683537247896,0.0005,0.0007,0.0001
0,137,-137.81899691847454,adversary_0,-137.81899691847454,0.0005,0.0007,0.0001
0,137,-137.81899691847454,agent_0,-83.08354744615148,0.0005,0.0007,0.0001
0,137,-137.81899691847454,agent_1,-83.08354744615148,0.0005,0.0007,0.0001
11,137,-114.465837257897,adversary_0,-114.465837257897,0.0007,0.0009,0.0001
11,137,-114.465837257897,agent_0,50.23157590850323,0.0007,0.0009,0.0001
11,137,-114.465837257897,agent_1,50.23157590850323,0.0007,0.0009,0.0001
8,135,-141.29538268631381,adversary_0,-141.29538268631381,0.000471,0.000673,0.0001
8,135,-141.29538268631381,agent_0,49.99302855165161,0.000471,0.000673,0.0001
8,135,-141.29538268631381,agent_1,49.99302855165161,0.000471,0.000673,0.0001
14,137,-136.12733029404194,adversary_0,-136.12733029404194,0.000554,0.000582,0.0001
14,137,-136.12733029404194,agent_0,-59.818694943910195,0.000554,0.000582,0.0001
14,137,-136.12733029404194,agent_1,-59.818694943910195,0.000554,0.000582,0.0001
12,134,-203.1607364378289,adversary_0,-203.1607364378289,0.0005,0.0007,0.0001
12,134,-203.1607364378289,agent_0,117.07217462929373,0.0005,0.0007,0.0001
12,134,-203.1607364378289,agent_1,117.07217462929373,0.0005,0.0007,0.0001
7,137,-183.90608362142837,adversary_0,-183.90608362142837,0.0005,0.0007,0.0001
7,137,-183.90608362142837,agent_0,88.65034121914907,0.0005,0.0007,0.0001
7,137,-183.90608362142837,agent_1,88.65034121914907,0.0005,0.0007,0.0001
5,136,-203.1607364378289,adversary_0,-203.1607364378289,0.000471,0.000673,0.0001
5,136,-203.1607364378289,agent_0,140.51138201762333,0.000471,0.000673,0.0001
5,136,-203.1607364378289,agent_1,140.51138201762333,0.000471,0.000673,0.0001
9,136,-192.3190204653933,adversary_0,-192.3190204653933,0.000471,0.000673,0.0001
9,136,-192.3190204653933,agent_0,81.26570173224323,0.000471,0.000673,0.0001
9,136,-192.3190204653933,agent_1,81.26570173224323,0.000471,0.000673,0.0001
2,136,-112.60949713343076,adversary_0,-112.60949713343076,0.0004,0.0003,0.0001
2,136,-112.60949713343076,agent_0,11.735864014257766,0.0004,0.0003,0.0001
2,136,-112.60949713343076,agent_1,11.735864014257766,0.0004,0.0003,0.0001
6,137,-101.1744356693663,adversary_0,-101.1744356693663,0.0006,0.0002,0.0001
6,137,-101.1744356693663,agent_0,26.530877380759083,0.0006,0.0002,0.0001
6,137,-101.1744356693663,agent_1,26.530877380759083,0.0006,0.0002,0.0001
10,137,-135.25081862903724,adversary_0,-135.25081862903724,0.0002,0.0002,0.0001
10,137,-135.25081862903724,agent_0,90.1252378676363,0.0002,0.0002,0.0001
10,137,-135.25081862903724,agent_1,90.1252378676363,0.0002,0.0002,0.0001
13,138,-189.30280789454568,adversary_0,-189.30280789454568,0.0,0.0002,0.0001
13,138,-189.30280789454568,agent_0,57.27141727092628,0.0,0.0002,0.0001
13,138,-189.30280789454568,agent_1,57.27141727092628,0.0,0.0002,0.0001
1,137,-203.78853314241272,adversary_0,-203.78853314241272,0.0002,0.0002,0.0001
1,137,-203.78853314241272,agent_0,165.05966042459428,0.0002,0.0002,0.0001
1,137,-203.78853314241272,agent_1,165.05966042459428,0.0002,0.0002,0.0001
15,138,-248.84413942121702,adversary_0,-248.84413942121702,0.0002,0.0002,0.0001
15,138,-248.84413942121702,agent_0,164.38261192099966,0.0002,0.0002,0.0001
15,138,-248.84413942121702,agent_1,164.38261192099966,0.0002,0.0002,0.0001
3,138,-154.24821112114674,adversary_0,-154.24821112114674,0.0002,0.0002,0.0001
3,138,-154.24821112114674,agent_0,73.39087711757458,0.0002,0.0002,0.0001
3,138,-154.24821112114674,agent_1,73.39087711757458,0.0002,0.0002,0.0001
4,136,-186.71236654865024,adversary_0,-186.71236654865024,0.0005,0.0007,0.0001
4,136,-186.71236654865024,agent_0,148.7041300571963,0.0005,0.0007,0.0001
4,136,-186.71236654865024,agent_1,148.7041300571963,0.0005,0.0007,0.0001
0,138,-183.90608362142837,adversary_0,-183.90608362142837,0.0005,0.0007,0.0001
0,138,-183.90608362142837,agent_0,131.33848471038124,0.0005,0.0007,0.0001
0,138,-183.90608362142837,agent_1,131.33848471038124,0.0005,0.0007,0.0001
11,138,-98.28411108498744,adversary_0,-98.28411108498744,0.0007,0.0009,0.0001
11,138,-98.28411108498744,agent_0,20.362162640652013,0.0007,0.0009,0.0001
11,138,-98.28411108498744,agent_1,20.362162640652013,0.0007,0.0009,0.0001
8,136,-100.32918613439989,adversary_0,-100.32918613439989,0.000471,0.000673,0.0001
8,136,-100.32918613439989,agent_0,-56.67014158054408,0.000471,0.000673,0.0001
8,136,-100.32918613439989,agent_1,-56.67014158054408,0.000471,0.000673,0.0001
14,138,-183.90608362142837,adversary_0,-183.90608362142837,0.000554,0.000582,0.0001
14,138,-183.90608362142837,agent_0,90.00427069003956,0.000554,0.000582,0.0001
14,138,-183.90608362142837,agent_1,90.00427069003956,0.000554,0.000582,0.0001
12,135,-137.81899691847454,adversary_0,-137.81899691847454,0.0005,0.0007,0.0001
12,135,-137.81899691847454,agent_0,35.02830298944292,0.0005,0.0007,0.0001
12,135,-137.81899691847454,agent_1,35.02830298944292,0.0005,0.0007,0.0001
7,138,-36.58557190827877,adversary_0,-36.58557190827877,0.0005,0.0007,0.0001
7,138,-36.58557190827877,agent_0,-76.01840907274104,0.0005,0.0007,0.0001
7,138,-36.58557190827877,agent_1,-76.01840907274104,0.0005,0.0007,0.0001
5,137,-107.61639683837123,adversary_0,-107.61639683837123,0.000471,0.000673,0.0001
5,137,-107.61639683837123,agent_0,-48.33957389930737,0.000471,0.000673,0.0001
5,137,-107.61639683837123,agent_1,-48.33957389930737,0.000471,0.000673,0.0001
9,137,-132.6029597576821,adversary_0,-132.6029597576821,0.000471,0.000673,0.0001
9,137,-132.6029597576821,agent_0,-23.02300861703818,0.000471,0.000673,0.0001
9,137,-132.6029597576821,agent_1,-23.02300861703818,0.000471,0.000673,0.0001
2,137,-106.56513226715472,adversary_0,-106.56513226715472,0.0004,0.0003,0.0001
2,137,-106.56513226715472,agent_0,17.353675050124235,0.0004,0.0003,0.0001
2,137,-106.56513226715472,agent_1,17.353675050124235,0.0004,0.0003,0.0001
6,138,-87.76811463041881,adversary_0,-87.76811463041881,0.0006,0.0002,0.0001
6,138,-87.76811463041881,agent_0,78.03639945965793,0.0006,0.0002,0.0001
6,138,-87.76811463041881,agent_1,78.03639945965793,0.0006,0.0002,0.0001
10,138,-233.9048898182209,adversary_0,-233.9048898182209,0.0002,0.0002,0.0001
10,138,-233.9048898182209,agent_0,205.44730403420297,0.0002,0.0002,0.0001
10,138,-233.9048898182209,agent_1,205.44730403420297,0.0002,0.0002,0.0001
13,139,-112.13158745704777,adversary_0,-112.13158745704777,0.0,0.0002,0.0001
13,139,-112.13158745704777,agent_0,21.12789263369643,0.0,0.0002,0.0001
13,139,-112.13158745704777,agent_1,21.12789263369643,0.0,0.0002,0.0001
1,138,-248.4040883924082,adversary_0,-248.4040883924082,0.0002,0.0002,0.0001
1,138,-248.4040883924082,agent_0,152.34789364447255,0.0002,0.0002,0.0001
1,138,-248.4040883924082,agent_1,152.34789364447255,0.0002,0.0002,0.0001
15,139,-171.09113319754937,adversary_0,-171.09113319754937,0.0002,0.0002,0.0001
15,139,-171.09113319754937,agent_0,108.64711841987399,0.0002,0.0002,0.0001
15,139,-171.09113319754937,agent_1,108.64711841987399,0.0002,0.0002,0.0001
3,139,-115.10136715083654,adversary_0,-115.10136715083654,0.0002,0.0002,0.0001
3,139,-115.10136715083654,agent_0,83.19414341859074,0.0002,0.0002,0.0001
3,139,-115.10136715083654,agent_1,83.19414341859074,0.0002,0.0002,0.0001
4,137,-195.32896465749363,adversary_0,-195.32896465749363,0.0005,0.0007,0.0001
4,137,-195.32896465749363,agent_0,10.247600284689662,0.0005,0.0007,0.0001
4,137,-195.32896465749363,agent_1,10.247600284689662,0.0005,0.0007,0.0001
0,139,-66.46550845863052,adversary_0,-66.46550845863052,0.0005,0.0007,0.0001
0,139,-66.46550845863052,agent_0,-91.89526728045503,0.0005,0.0007,0.0001
0,139,-66.46550845863052,agent_1,-91.89526728045503,0.0005,0.0007,0.0001
11,139,-65.56566566229894,adversary_0,-65.56566566229894,0.0007,0.0009,0.0001
11,139,-65.56566566229894,agent_0,-13.262425000445969,0.0007,0.0009,0.0001
11,139,-65.56566566229894,agent_1,-13.262425000445969,0.0007,0.0009,0.0001
8,137,-187.75313909388476,adversary_0,-187.75313909388476,0.000471,0.000673,0.0001
8,137,-187.75313909388476,agent_0,91.70748454995622,0.000471,0.000673,0.0001
8,137,-187.75313909388476,agent_1,91.70748454995622,0.000471,0.000673,0.0001
14,139,-50.471302503805425,adversary_0,-50.471302503805425,0.000554,0.000582,0.0001
14,139,-50.471302503805425,agent_0,-79.33385485932372,0.000554,0.000582,0.0001
14,139,-50.471302503805425,agent_1,-79.33385485932372,0.000554,0.000582,0.0001
12,136,-183.90608362142837,adversary_0,-183.90608362142837,0.0005,0.0007,0.0001
12,136,-183.90608362142837,agent_0,91.51332757282144,0.0005,0.0007,0.0001
12,136,-183.90608362142837,agent_1,91.51332757282144,0.0005,0.0007,0.0001
7,139,-35.8553278336547,adversary_0,-35.8553278336547,0.0005,0.0007,0.0001
7,139,-35.8553278336547,agent_0,-447.48507104594376,0.0005,0.0007,0.0001
7,139,-35.8553278336547,agent_1,-447.48507104594376,0.0005,0.0007,0.0001
5,138,-183.90608362142837,adversary_0,-183.90608362142837,0.000471,0.000673,0.0001
5,138,-183.90608362142837,agent_0,93.24101978264395,0.000471,0.000673,0.0001
5,138,-183.90608362142837,agent_1,93.24101978264395,0.000471,0.000673,0.0001
9,138,-194.8922966015935,adversary_0,-194.8922966015935,0.000471,0.000673,0.0001
9,138,-194.8922966015935,agent_0,93.75620620156405,0.000471,0.000673,0.0001
9,138,-194.8922966015935,agent_1,93.75620620156405,0.000471,0.000673,0.0001
2,138,-81.441822767818,adversary_0,-81.441822767818,0.0004,0.0003,0.0001
2,138,-81.441822767818,agent_0,27.93699350402926,0.0004,0.0003,0.0001
2,138,-81.441822767818,agent_1,27.93699350402926,0.0004,0.0003,0.0001
6,139,-162.51509949135325,adversary_0,-162.51509949135325,0.0006,0.0002,0.0001
6,139,-162.51509949135325,agent_0,67.1737778655265,0.0006,0.0002,0.0001
6,139,-162.51509949135325,agent_1,67.1737778655265,0.0006,0.0002,0.0001
10,139,-165.6903971066447,adversary_0,-165.6903971066447,0.0002,0.0002,0.0001
10,139,-165.6903971066447,agent_0,100.35369740472318,0.0002,0.0002,0.0001
10,139,-165.6903971066447,agent_1,100.35369740472318,0.0002,0.0002,0.0001
13,140,-166.26543216357024,adversary_0,-166.26543216357024,0.0,0.0002,0.0001
13,140,-166.26543216357024,agent_0,31.976099252814034,0.0,0.0002,0.0001
13,140,-166.26543216357024,agent_1,31.976099252814034,0.0,0.0002,0.0001
1,139,-146.99375870468606,adversary_0,-146.99375870468606,0.0002,0.0002,0.0001
1,139,-146.99375870468606,agent_0,63.053813484584104,0.0002,0.0002,0.0001
1,139,-146.99375870468606,agent_1,63.053813484584104,0.0002,0.0002,0.0001
15,140,-170.23265828092195,adversary_0,-170.23265828092195,0.0002,0.0002,0.0001
15,140,-170.23265828092195,agent_0,85.31386369109114,0.0002,0.0002,0.0001
15,140,-170.23265828092195,agent_1,85.31386369109114,0.0002,0.0002,0.0001
3,140,-101.28978632199046,adversary_0,-101.28978632199046,0.0002,0.0002,0.0001
3,140,-101.28978632199046,agent_0,10.629650182326232,0.0002,0.0002,0.0001
3,140,-101.28978632199046,agent_1,10.629650182326232,0.0002,0.0002,0.0001
4,138,-31.013348498521538,adversary_0,-31.013348498521538,0.0005,0.0007,0.0001
4,138,-31.013348498521538,agent_0,-193.52210183421678,0.0005,0.0007,0.0001
4,138,-31.013348498521538,agent_1,-193.52210183421678,0.0005,0.0007,0.0001
0,140,-35.8553278336547,adversary_0,-35.8553278336547,0.0005,0.0007,0.0001
0,140,-35.8553278336547,agent_0,-71.93868059640667,0.0005,0.0007,0.0001
0,140,-35.8553278336547,agent_1,-71.93868059640667,0.0005,0.0007,0.0001
11,140,-142.02760056228334,adversary_0,-142.02760056228334,0.0007,0.0009,0.0001
11,140,-142.02760056228334,agent_0,52.958829527459486,0.0007,0.0009,0.0001
11,140,-142.02760056228334,agent_1,52.958829527459486,0.0007,0.0009,0.0001
8,138,-95.09610462857646,adversary_0,-95.09610462857646,0.000471,0.000673,0.0001
8,138,-95.09610462857646,agent_0,51.56242023007063,0.000471,0.000673,0.0001
8,138,-95.09610462857646,agent_1,51.56242023007063,0.000471,0.000673,0.0001
14,140,-35.8553278336547,adversary_0,-35.8553278336547,0.000554,0.000582,0.0001
14,140,-35.8553278336547,agent_0,14.043811144737719,0.000554,0.000582,0.0001
14,140,-35.8553278336547,agent_1,14.043811144737719,0.000554,0.000582,0.0001
12,137,-54.63446499262362,adversary_0,-54.63446499262362,0.0005,0.0007,0.0001
12,137,-54.63446499262362,agent_0,-13.695052022268893,0.0005,0.0007,0.0001
12,137,-54.63446499262362,agent_1,-13.695052022268893,0.0005,0.0007,0.0001
7,140,-137.93894796352234,adversary_0,-137.93894796352234,0.0005,0.0007,0.0001
7,140,-137.93894796352234,agent_0,-681.9846494485431,0.0005,0.0007,0.0001
7,140,-137.93894796352234,agent_1,-681.9846494485431,0.0005,0.0007,0.0001
5,139,-42.91438590292494,adversary_0,-42.91438590292494,0.000471,0.000673,0.0001
5,139,-42.91438590292494,agent_0,-25.849905162296274,0.000471,0.000673,0.0001
5,139,-42.91438590292494,agent_1,-25.849905162296274,0.000471,0.000673,0.0001
9,139,-76.92256003535869,adversary_0,-76.92256003535869,0.000471,0.000673,0.0001
9,139,-76.92256003535869,agent_0,16.797984145845508,0.000471,0.000673,0.0001
9,139,-76.92256003535869,agent_1,16.797984145845508,0.000471,0.000673,0.0001
2,139,-42.05454209308058,adversary_0,-42.05454209308058,0.0004,0.0003,0.0001
2,139,-42.05454209308058,agent_0,12.39811547972609,0.0004,0.0003,0.0001
2,139,-42.05454209308058,agent_1,12.39811547972609,0.0004,0.0003,0.0001
6,140,-90.9638831248661,adversary_0,-90.9638831248661,0.0006,0.0002,0.0001
6,140,-90.9638831248661,agent_0,69.03005470568515,0.0006,0.0002,0.0001
6,140,-90.9638831248661,agent_1,69.03005470568515,0.0006,0.0002,0.0001
10,140,-110.89359955194442,adversary_0,-110.89359955194442,0.0002,0.0002,0.0001
10,140,-110.89359955194442,agent_0,82.1188553391119,0.0002,0.0002,0.0001
10,140,-110.89359955194442,agent_1,82.1188553391119,0.0002,0.0002,0.0001
13,141,-155.03443865174128,adversary_0,-155.03443865174128,0.0,0.0002,0.0001
13,141,-155.03443865174128,agent_0,87.4168171874753,0.0,0.0002,0.0001
13,141,-155.03443865174128,agent_1,87.4168171874753,0.0,0.0002,0.0001
1,140,-135.36008803499112,adversary_0,-135.36008803499112,0.0002,0.0002,0.0001
1,140,-135.36008803499112,agent_0,20.41015862050466,0.0002,0.0002,0.0001
1,140,-135.36008803499112,agent_1,20.41015862050466,0.0002,0.0002,0.0001
15,141,-87.01355418328798,adversary_0,-87.01355418328798,0.0002,0.0002,0.0001
15,141,-87.01355418328798,agent_0,-114.01978571558351,0.0002,0.0002,0.0001
15,141,-87.01355418328798,agent_1,-114.01978571558351,0.0002,0.0002,0.0001
3,141,-155.11945176712456,adversary_0,-155.11945176712456,0.0002,0.0002,0.0001
3,141,-155.11945176712456,agent_0,75.61642906304094,0.0002,0.0002,0.0001
3,141,-155.11945176712456,agent_1,75.61642906304094,0.0002,0.0002,0.0001
4,139,-66.85166912684569,adversary_0,-66.85166912684569,0.0005,0.0007,0.0001
4,139,-66.85166912684569,agent_0,-56.60545315082258,0.0005,0.0007,0.0001
4,139,-66.85166912684569,agent_1,-56.60545315082258,0.0005,0.0007,0.0001
0,141,-37.83045283493469,adversary_0,-37.83045283493469,0.0005,0.0007,0.0001
0,141,-37.83045283493469,agent_0,-25.883603935193626,0.0005,0.0007,0.0001
0,141,-37.83045283493469,agent_1,-25.883603935193626,0.0005,0.0007,0.0001
11,141,-230.29460120927914,adversary_0,-230.29460120927914,0.0007,0.0009,0.0001
11,141,-230.29460120927914,agent_0,183.20739154696838,0.0007,0.0009,0.0001
11,141,-230.29460120927914,agent_1,183.20739154696838,0.0007,0.0009,0.0001
8,139,-77.11930330923724,adversary_0,-77.11930330923724,0.000471,0.000673,0.0001
8,139,-77.11930330923724,agent_0,44.2379901370531,0.000471,0.000673,0.0001
8,139,-77.11930330923724,agent_1,44.2379901370531,0.000471,0.000673,0.0001
14,141,-67.48056093335803,adversary_0,-67.48056093335803,0.000554,0.000582,0.0001
14,141,-67.48056093335803,agent_0,-22.350690102094298,0.000554,0.000582,0.0001
14,141,-67.48056093335803,agent_1,-22.350690102094298,0.000554,0.000582,0.0001
12,138,-35.8553278336547,adversary_0,-35.8553278336547,0.0005,0.0007,0.0001
12,138,-35.8553278336547,agent_0,-46.61171910399924,0.0005,0.0007,0.0001
12,138,-35.8553278336547,agent_1,-46.61171910399924,0.0005,0.0007,0.0001
7,141,-176.17342595453056,adversary_0,-176.17342595453056,0.0005,0.0007,0.0001
7,141,-176.17342595453056,agent_0,-486.3433825822385,0.0005,0.0007,0.0001
7,141,-176.17342595453056,agent_1,-486.3433825822385,0.0005,0.0007,0.0001
5,140,-35.8553278336547,adversary_0,-35.8553278336547,0.000471,0.000673,0.0001
5,140,-35.8553278336547,agent_0,-12.165404307676944,0.000471,0.000673,0.0001
5,140,-35.8553278336547,agent_1,-12.165404307676944,0.000471,0.000673,0.0001
9,140,-70.12122152117696,adversary_0,-70.12122152117696,0.000471,0.000673,0.0001
9,140,-70.12122152117696,agent_0,-25.348870367458694,0.000471,0.000673,0.0001
9,140,-70.12122152117696,agent_1,-25.348870367458694,0.000471,0.000673,0.0001
2,140,-87.99422207370121,adversary_0,-87.99422207370121,0.0004,0.0003,0.0001
2,140,-87.99422207370121,agent_0,-2.05223958572929,0.0004,0.0003,0.0001
2,140,-87.99422207370121,agent_1,-2.05223958572929,0.0004,0.0003,0.0001
6,141,-33.532132256813945,adversary_0,-33.532132256813945,0.0006,0.0002,0.0001
6,141,-33.532132256813945,agent_0,-93.02388937507733,0.0006,0.0002,0.0001
6,141,-33.532132256813945,agent_1,-93.02388937507733,0.0006,0.0002,0.0001
10,141,-119.15218941812441,adversary_0,-119.15218941812441,0.0002,0.0002,0.0001
10,141,-119.15218941812441,agent_0,6.916869802191512,0.0002,0.0002,0.0001
10,141,-119.15218941812441,agent_1,6.916869802191512,0.0002,0.0002,0.0001
13,142,-187.543768413507,adversary_0,-187.543768413507,0.0,0.0002,0.0001
13,142,-187.543768413507,agent_0,49.60891658353671,0.0,0.0002,0.0001
