Coordinator ID,Episode Number,Episode Reward,Agent ID,Agent Reward, Actor Learning Rate, Critic Learning Rate, Entropy
12,221,-61.2048840537728,agent_1,16.91640120185886,0.0001,0.001,0.0001
6,220,-150.84870790553086,adversary_0,-150.84870790553086,0.0,0.0002,0.0001
6,220,-150.84870790553086,agent_0,67.59113616758124,0.0,0.0002,0.0001
6,220,-150.84870790553086,agent_1,67.59113616758124,0.0,0.0002,0.0001
9,221,-226.53952961954425,adversary_0,-226.53952961954425,0.0,0.0002,0.0001
9,221,-226.53952961954425,agent_0,154.42844363667317,0.0,0.0002,0.0001
9,221,-226.53952961954425,agent_1,154.42844363667317,0.0,0.0002,0.0001
5,221,-242.8337060146312,adversary_0,-242.8337060146312,0.0,0.0002,0.0001
5,221,-242.8337060146312,agent_0,187.6978197609477,0.0,0.0002,0.0001
5,221,-242.8337060146312,agent_1,187.6978197609477,0.0,0.0002,0.0001
0,221,-121.93232272548713,adversary_0,-121.93232272548713,0.0,0.0002,0.0001
0,221,-121.93232272548713,agent_0,5.196837244018983,0.0,0.0002,0.0001
0,221,-121.93232272548713,agent_1,5.196837244018983,0.0,0.0002,0.0001
15,221,-96.22798625088805,adversary_0,-96.22798625088805,0.0,0.0002,0.0001
15,221,-96.22798625088805,agent_0,-23.896844317977653,0.0,0.0002,0.0001
15,221,-96.22798625088805,agent_1,-23.896844317977653,0.0,0.0002,0.0001
1,220,-177.9251222059958,adversary_0,-177.9251222059958,0.0,0.0002,0.0001
1,220,-177.9251222059958,agent_0,80.73271368332117,0.0,0.0002,0.0001
1,220,-177.9251222059958,agent_1,80.73271368332117,0.0,0.0002,0.0001
11,221,-129.4095091017576,adversary_0,-129.4095091017576,0.0,0.000153,0.0001
11,221,-129.4095091017576,agent_0,-116.35970461738468,0.0,0.000153,0.0001
11,221,-129.4095091017576,agent_1,-116.35970461738468,0.0,0.000153,0.0001
13,220,-93.73604999079114,adversary_0,-93.73604999079114,0.0004,0.0002,0.0001
13,220,-93.73604999079114,agent_0,-58.08745140292114,0.0004,0.0002,0.0001
13,220,-93.73604999079114,agent_1,-58.08745140292114,0.0004,0.0002,0.0001
14,221,-127.72748717064711,adversary_0,-127.72748717064711,0.000359,0.00015,0.0001
14,221,-127.72748717064711,agent_0,81.34089085127576,0.000359,0.00015,0.0001
14,221,-127.72748717064711,agent_1,81.34089085127576,0.000359,0.00015,0.0001
3,221,-207.84140853374126,adversary_0,-207.84140853374126,0.000318,0.000544,0.0001
3,221,-207.84140853374126,agent_0,112.88699512061837,0.000318,0.000544,0.0001
3,221,-207.84140853374126,agent_1,112.88699512061837,0.000318,0.000544,0.0001
7,219,-83.76933084633993,adversary_0,-83.76933084633993,8.3e-05,0.001075,0.0001
7,219,-83.76933084633993,agent_0,12.496651748897989,8.3e-05,0.001075,0.0001
7,219,-83.76933084633993,agent_1,12.496651748897989,8.3e-05,0.001075,0.0001
2,218,-46.38395286344714,adversary_0,-46.38395286344714,8.3e-05,0.001075,0.0001
2,218,-46.38395286344714,agent_0,1.2217195238833365,8.3e-05,0.001075,0.0001
2,218,-46.38395286344714,agent_1,1.2217195238833365,8.3e-05,0.001075,0.0001
4,221,-127.72748717064711,adversary_0,-127.72748717064711,0.0004,0.0002,0.0001
4,221,-127.72748717064711,agent_0,76.91088318484617,0.0004,0.0002,0.0001
4,221,-127.72748717064711,agent_1,76.91088318484617,0.0004,0.0002,0.0001
8,222,-64.91311179887349,adversary_0,-64.91311179887349,0.0004,0.0003,0.0001
8,222,-64.91311179887349,agent_0,-18.54302393529739,0.0004,0.0003,0.0001
8,222,-64.91311179887349,agent_1,-18.54302393529739,0.0004,0.0003,0.0001
10,221,-42.23524080632656,adversary_0,-42.23524080632656,0.0004,0.0006,0.0001
10,221,-42.23524080632656,agent_0,5.752686722987777,0.0004,0.0006,0.0001
10,221,-42.23524080632656,agent_1,5.752686722987777,0.0004,0.0006,0.0001
12,222,-81.10387933624334,adversary_0,-81.10387933624334,0.0001,0.001,0.0001
12,222,-81.10387933624334,agent_0,49.709038995613376,0.0001,0.001,0.0001
12,222,-81.10387933624334,agent_1,49.709038995613376,0.0001,0.001,0.0001
6,221,-145.9904473326762,adversary_0,-145.9904473326762,0.0,0.0002,0.0001
6,221,-145.9904473326762,agent_0,-27.971520205961745,0.0,0.0002,0.0001
6,221,-145.9904473326762,agent_1,-27.971520205961745,0.0,0.0002,0.0001
9,222,-181.55609702751238,adversary_0,-181.55609702751238,0.0,0.0002,0.0001
9,222,-181.55609702751238,agent_0,6.613091004443601,0.0,0.0002,0.0001
9,222,-181.55609702751238,agent_1,6.613091004443601,0.0,0.0002,0.0001
5,222,-98.36056882750921,adversary_0,-98.36056882750921,0.0,0.0002,0.0001
5,222,-98.36056882750921,agent_0,-15.248060805390393,0.0,0.0002,0.0001
5,222,-98.36056882750921,agent_1,-15.248060805390393,0.0,0.0002,0.0001
0,222,-138.09748673977484,adversary_0,-138.09748673977484,0.0,0.0002,0.0001
0,222,-138.09748673977484,agent_0,55.05316044210163,0.0,0.0002,0.0001
0,222,-138.09748673977484,agent_1,55.05316044210163,0.0,0.0002,0.0001
15,222,-129.79845442534244,adversary_0,-129.79845442534244,0.0,0.0002,0.0001
15,222,-129.79845442534244,agent_0,-22.09191974983067,0.0,0.0002,0.0001
15,222,-129.79845442534244,agent_1,-22.09191974983067,0.0,0.0002,0.0001
1,221,-89.89060828105822,adversary_0,-89.89060828105822,0.0,0.0002,0.0001
1,221,-89.89060828105822,agent_0,-94.6185545506045,0.0,0.0002,0.0001
1,221,-89.89060828105822,agent_1,-94.6185545506045,0.0,0.0002,0.0001
11,222,-180.64988507465876,adversary_0,-180.64988507465876,0.0,0.000153,0.0001
11,222,-180.64988507465876,agent_0,39.994902420426726,0.0,0.000153,0.0001
11,222,-180.64988507465876,agent_1,39.994902420426726,0.0,0.000153,0.0001
13,221,-127.72748717064711,adversary_0,-127.72748717064711,0.0004,0.0002,0.0001
13,221,-127.72748717064711,agent_0,78.95120838517283,0.0004,0.0002,0.0001
13,221,-127.72748717064711,agent_1,78.95120838517283,0.0004,0.0002,0.0001
14,222,-34.684381353585735,adversary_0,-34.684381353585735,0.000359,0.00015,0.0001
14,222,-34.684381353585735,agent_0,-2.5853532668347703,0.000359,0.00015,0.0001
14,222,-34.684381353585735,agent_1,-2.5853532668347703,0.000359,0.00015,0.0001
3,222,-147.48140195361125,adversary_0,-147.48140195361125,0.000318,0.000544,0.0001
3,222,-147.48140195361125,agent_0,88.9360651690964,0.000318,0.000544,0.0001
3,222,-147.48140195361125,agent_1,88.9360651690964,0.000318,0.000544,0.0001
7,220,-57.735329823305655,adversary_0,-57.735329823305655,8.3e-05,0.001075,0.0001
7,220,-57.735329823305655,agent_0,32.531760189552784,8.3e-05,0.001075,0.0001
7,220,-57.735329823305655,agent_1,32.531760189552784,8.3e-05,0.001075,0.0001
2,219,-62.8828390551641,adversary_0,-62.8828390551641,8.3e-05,0.001075,0.0001
2,219,-62.8828390551641,agent_0,31.860093313404796,8.3e-05,0.001075,0.0001
2,219,-62.8828390551641,agent_1,31.860093313404796,8.3e-05,0.001075,0.0001
4,222,-29.844977745114633,adversary_0,-29.844977745114633,0.0004,0.0002,0.0001
4,222,-29.844977745114633,agent_0,-7.655650834428305,0.0004,0.0002,0.0001
4,222,-29.844977745114633,agent_1,-7.655650834428305,0.0004,0.0002,0.0001
8,223,-48.682500364439804,adversary_0,-48.682500364439804,0.0004,0.0003,0.0001
8,223,-48.682500364439804,agent_0,-20.553834826974718,0.0004,0.0003,0.0001
8,223,-48.682500364439804,agent_1,-20.553834826974718,0.0004,0.0003,0.0001
10,222,-34.12606773632967,adversary_0,-34.12606773632967,0.0004,0.0006,0.0001
10,222,-34.12606773632967,agent_0,-32.23776966889767,0.0004,0.0006,0.0001
10,222,-34.12606773632967,agent_1,-32.23776966889767,0.0004,0.0006,0.0001
12,223,-82.68790743346345,adversary_0,-82.68790743346345,0.0001,0.001,0.0001
12,223,-82.68790743346345,agent_0,43.67985959161278,0.0001,0.001,0.0001
12,223,-82.68790743346345,agent_1,43.67985959161278,0.0001,0.001,0.0001
6,222,-270.09379110994405,adversary_0,-270.09379110994405,0.0,0.0002,0.0001
6,222,-270.09379110994405,agent_0,180.86220802345068,0.0,0.0002,0.0001
6,222,-270.09379110994405,agent_1,180.86220802345068,0.0,0.0002,0.0001
9,223,-134.98351039979497,adversary_0,-134.98351039979497,0.0,0.0002,0.0001
9,223,-134.98351039979497,agent_0,70.65553459201594,0.0,0.0002,0.0001
9,223,-134.98351039979497,agent_1,70.65553459201594,0.0,0.0002,0.0001
5,223,-137.1879624747817,adversary_0,-137.1879624747817,0.0,0.0002,0.0001
5,223,-137.1879624747817,agent_0,32.568566815585264,0.0,0.0002,0.0001
5,223,-137.1879624747817,agent_1,32.568566815585264,0.0,0.0002,0.0001
0,223,-135.26231661941725,adversary_0,-135.26231661941725,0.0,0.0002,0.0001
0,223,-135.26231661941725,agent_0,37.83511741849384,0.0,0.0002,0.0001
0,223,-135.26231661941725,agent_1,37.83511741849384,0.0,0.0002,0.0001
15,223,-210.01631276399493,adversary_0,-210.01631276399493,0.0,0.0002,0.0001
15,223,-210.01631276399493,agent_0,141.37182325604724,0.0,0.0002,0.0001
15,223,-210.01631276399493,agent_1,141.37182325604724,0.0,0.0002,0.0001
1,222,-222.53465910980572,adversary_0,-222.53465910980572,0.0,0.0002,0.0001
1,222,-222.53465910980572,agent_0,111.9880751057081,0.0,0.0002,0.0001
1,222,-222.53465910980572,agent_1,111.9880751057081,0.0,0.0002,0.0001
11,223,-219.8562486908418,adversary_0,-219.8562486908418,0.0,0.000153,0.0001
11,223,-219.8562486908418,agent_0,58.32804340364865,0.0,0.000153,0.0001
11,223,-219.8562486908418,agent_1,58.32804340364865,0.0,0.000153,0.0001
13,222,-45.4206758335836,adversary_0,-45.4206758335836,0.0004,0.0002,0.0001
13,222,-45.4206758335836,agent_0,12.805717815242774,0.0004,0.0002,0.0001
13,222,-45.4206758335836,agent_1,12.805717815242774,0.0004,0.0002,0.0001
14,223,-43.93529840227424,adversary_0,-43.93529840227424,0.000359,0.00015,0.0001
14,223,-43.93529840227424,agent_0,9.371845098631983,0.000359,0.00015,0.0001
14,223,-43.93529840227424,agent_1,9.371845098631983,0.000359,0.00015,0.0001
3,223,-118.50079253733863,adversary_0,-118.50079253733863,0.000318,0.000544,0.0001
3,223,-118.50079253733863,agent_0,61.88672277800566,0.000318,0.000544,0.0001
3,223,-118.50079253733863,agent_1,61.88672277800566,0.000318,0.000544,0.0001
7,221,-128.80137114943753,adversary_0,-128.80137114943753,8.3e-05,0.001075,0.0001
7,221,-128.80137114943753,agent_0,93.76921673807912,8.3e-05,0.001075,0.0001
7,221,-128.80137114943753,agent_1,93.76921673807912,8.3e-05,0.001075,0.0001
2,220,-68.55787045014833,adversary_0,-68.55787045014833,8.3e-05,0.001075,0.0001
2,220,-68.55787045014833,agent_0,20.026893344637976,8.3e-05,0.001075,0.0001
2,220,-68.55787045014833,agent_1,20.026893344637976,8.3e-05,0.001075,0.0001
4,223,-109.37829750204773,adversary_0,-109.37829750204773,0.0004,0.0002,0.0001
4,223,-109.37829750204773,agent_0,36.82108439284205,0.0004,0.0002,0.0001
4,223,-109.37829750204773,agent_1,36.82108439284205,0.0004,0.0002,0.0001
8,224,-78.88149453564382,adversary_0,-78.88149453564382,0.0004,0.0003,0.0001
8,224,-78.88149453564382,agent_0,-45.43273352800407,0.0004,0.0003,0.0001
8,224,-78.88149453564382,agent_1,-45.43273352800407,0.0004,0.0003,0.0001
10,223,-50.67833209497105,adversary_0,-50.67833209497105,0.0004,0.0006,0.0001
10,223,-50.67833209497105,agent_0,6.282065561427621,0.0004,0.0006,0.0001
10,223,-50.67833209497105,agent_1,6.282065561427621,0.0004,0.0006,0.0001
12,224,-65.81536109569679,adversary_0,-65.81536109569679,0.0001,0.001,0.0001
12,224,-65.81536109569679,agent_0,13.642894228328203,0.0001,0.001,0.0001
12,224,-65.81536109569679,agent_1,13.642894228328203,0.0001,0.001,0.0001
6,223,-150.5937062956514,adversary_0,-150.5937062956514,0.0,0.0002,0.0001
6,223,-150.5937062956514,agent_0,99.2275442032938,0.0,0.0002,0.0001
6,223,-150.5937062956514,agent_1,99.2275442032938,0.0,0.0002,0.0001
9,224,-131.32098035304037,adversary_0,-131.32098035304037,0.0,0.0002,0.0001
9,224,-131.32098035304037,agent_0,-15.615485547675942,0.0,0.0002,0.0001
9,224,-131.32098035304037,agent_1,-15.615485547675942,0.0,0.0002,0.0001
5,224,-147.47278365036473,adversary_0,-147.47278365036473,0.0,0.0002,0.0001
5,224,-147.47278365036473,agent_0,12.090218165862048,0.0,0.0002,0.0001
5,224,-147.47278365036473,agent_1,12.090218165862048,0.0,0.0002,0.0001
0,224,-216.63683557512852,adversary_0,-216.63683557512852,0.0,0.0002,0.0001
0,224,-216.63683557512852,agent_0,20.175905841374846,0.0,0.0002,0.0001
0,224,-216.63683557512852,agent_1,20.175905841374846,0.0,0.0002,0.0001
15,224,-146.50069082604418,adversary_0,-146.50069082604418,0.0,0.0002,0.0001
15,224,-146.50069082604418,agent_0,35.286290200309786,0.0,0.0002,0.0001
15,224,-146.50069082604418,agent_1,35.286290200309786,0.0,0.0002,0.0001
1,223,-102.08970759667142,adversary_0,-102.08970759667142,0.0,0.0002,0.0001
1,223,-102.08970759667142,agent_0,-41.46274282761275,0.0,0.0002,0.0001
1,223,-102.08970759667142,agent_1,-41.46274282761275,0.0,0.0002,0.0001
11,224,-209.16408659363393,adversary_0,-209.16408659363393,0.0,0.000153,0.0001
11,224,-209.16408659363393,agent_0,114.770825417578,0.0,0.000153,0.0001
11,224,-209.16408659363393,agent_1,114.770825417578,0.0,0.000153,0.0001
13,223,-72.23006280294135,adversary_0,-72.23006280294135,0.0004,0.0002,0.0001
13,223,-72.23006280294135,agent_0,47.004348827263364,0.0004,0.0002,0.0001
13,223,-72.23006280294135,agent_1,47.004348827263364,0.0004,0.0002,0.0001
14,224,-63.093537837404156,adversary_0,-63.093537837404156,0.000359,0.00015,0.0001
14,224,-63.093537837404156,agent_0,-61.589493809729646,0.000359,0.00015,0.0001
14,224,-63.093537837404156,agent_1,-61.589493809729646,0.000359,0.00015,0.0001
3,224,-153.64035922356024,adversary_0,-153.64035922356024,0.000318,0.000544,0.0001
3,224,-153.64035922356024,agent_0,97.36252700358702,0.000318,0.000544,0.0001
3,224,-153.64035922356024,agent_1,97.36252700358702,0.000318,0.000544,0.0001
7,222,-53.25820435534622,adversary_0,-53.25820435534622,8.3e-05,0.001075,0.0001
7,222,-53.25820435534622,agent_0,-0.2951812858012487,8.3e-05,0.001075,0.0001
7,222,-53.25820435534622,agent_1,-0.2951812858012487,8.3e-05,0.001075,0.0001
2,221,-81.9850984495261,adversary_0,-81.9850984495261,8.3e-05,0.001075,0.0001
2,221,-81.9850984495261,agent_0,48.54736764279985,8.3e-05,0.001075,0.0001
2,221,-81.9850984495261,agent_1,48.54736764279985,8.3e-05,0.001075,0.0001
4,224,-65.25147054873416,adversary_0,-65.25147054873416,0.0004,0.0002,0.0001
4,224,-65.25147054873416,agent_0,7.769022092093056,0.0004,0.0002,0.0001
4,224,-65.25147054873416,agent_1,7.769022092093056,0.0004,0.0002,0.0001
8,225,-56.43102627664931,adversary_0,-56.43102627664931,0.0004,0.0003,0.0001
8,225,-56.43102627664931,agent_0,-7.745866082946558,0.0004,0.0003,0.0001
8,225,-56.43102627664931,agent_1,-7.745866082946558,0.0004,0.0003,0.0001
10,224,-53.918144862095225,adversary_0,-53.918144862095225,0.0004,0.0006,0.0001
10,224,-53.918144862095225,agent_0,2.3325903984245784,0.0004,0.0006,0.0001
10,224,-53.918144862095225,agent_1,2.3325903984245784,0.0004,0.0006,0.0001
12,225,-24.532235447529114,adversary_0,-24.532235447529114,0.0001,0.001,0.0001
12,225,-24.532235447529114,agent_0,-26.989163992902615,0.0001,0.001,0.0001
12,225,-24.532235447529114,agent_1,-26.989163992902615,0.0001,0.001,0.0001
6,224,-79.01890979470099,adversary_0,-79.01890979470099,0.0,0.0002,0.0001
6,224,-79.01890979470099,agent_0,-122.77483627504078,0.0,0.0002,0.0001
6,224,-79.01890979470099,agent_1,-122.77483627504078,0.0,0.0002,0.0001
9,225,-98.1966956729088,adversary_0,-98.1966956729088,0.0,0.0002,0.0001
9,225,-98.1966956729088,agent_0,-40.77190826245333,0.0,0.0002,0.0001
9,225,-98.1966956729088,agent_1,-40.77190826245333,0.0,0.0002,0.0001
5,225,-100.12727782128752,adversary_0,-100.12727782128752,0.0,0.0002,0.0001
5,225,-100.12727782128752,agent_0,-43.6557475178681,0.0,0.0002,0.0001
5,225,-100.12727782128752,agent_1,-43.6557475178681,0.0,0.0002,0.0001
0,225,-143.38809571616846,adversary_0,-143.38809571616846,0.0,0.0002,0.0001
0,225,-143.38809571616846,agent_0,42.94705480503266,0.0,0.0002,0.0001
0,225,-143.38809571616846,agent_1,42.94705480503266,0.0,0.0002,0.0001
15,225,-239.19200051331418,adversary_0,-239.19200051331418,0.0,0.0002,0.0001
15,225,-239.19200051331418,agent_0,108.2399098555918,0.0,0.0002,0.0001
15,225,-239.19200051331418,agent_1,108.2399098555918,0.0,0.0002,0.0001
1,224,-118.80906609845076,adversary_0,-118.80906609845076,0.0,0.0002,0.0001
1,224,-118.80906609845076,agent_0,16.801040374821124,0.0,0.0002,0.0001
1,224,-118.80906609845076,agent_1,16.801040374821124,0.0,0.0002,0.0001
11,225,-130.6465974438071,adversary_0,-130.6465974438071,0.0,0.000153,0.0001
11,225,-130.6465974438071,agent_0,-30.782099777232663,0.0,0.000153,0.0001
11,225,-130.6465974438071,agent_1,-30.782099777232663,0.0,0.000153,0.0001
13,224,-151.83185164269477,adversary_0,-151.83185164269477,0.0004,0.0002,0.0001
13,224,-151.83185164269477,agent_0,116.53755165878546,0.0004,0.0002,0.0001
13,224,-151.83185164269477,agent_1,116.53755165878546,0.0004,0.0002,0.0001
14,225,-38.334923619244385,adversary_0,-38.334923619244385,0.000359,0.00015,0.0001
14,225,-38.334923619244385,agent_0,-36.554860123417775,0.000359,0.00015,0.0001
14,225,-38.334923619244385,agent_1,-36.554860123417775,0.000359,0.00015,0.0001
3,225,-269.3452193338197,adversary_0,-269.3452193338197,0.000318,0.000544,0.0001
3,225,-269.3452193338197,agent_0,165.3230510394573,0.000318,0.000544,0.0001
3,225,-269.3452193338197,agent_1,165.3230510394573,0.000318,0.000544,0.0001
7,223,-38.11530364487137,adversary_0,-38.11530364487137,8.3e-05,0.001075,0.0001
7,223,-38.11530364487137,agent_0,-3.086643273364205,8.3e-05,0.001075,0.0001
7,223,-38.11530364487137,agent_1,-3.086643273364205,8.3e-05,0.001075,0.0001
2,222,-49.31239648996357,adversary_0,-49.31239648996357,8.3e-05,0.001075,0.0001
2,222,-49.31239648996357,agent_0,9.344590867215734,8.3e-05,0.001075,0.0001
2,222,-49.31239648996357,agent_1,9.344590867215734,8.3e-05,0.001075,0.0001
4,225,-57.199941728984015,adversary_0,-57.199941728984015,0.0004,0.0002,0.0001
4,225,-57.199941728984015,agent_0,14.323328038481488,0.0004,0.0002,0.0001
4,225,-57.199941728984015,agent_1,14.323328038481488,0.0004,0.0002,0.0001
8,226,-68.91001751754301,adversary_0,-68.91001751754301,0.0004,0.0003,0.0001
8,226,-68.91001751754301,agent_0,21.865459419753186,0.0004,0.0003,0.0001
8,226,-68.91001751754301,agent_1,21.865459419753186,0.0004,0.0003,0.0001
10,225,-31.983627983720883,adversary_0,-31.983627983720883,0.0004,0.0006,0.0001
10,225,-31.983627983720883,agent_0,-1.5564430035810188,0.0004,0.0006,0.0001
10,225,-31.983627983720883,agent_1,-1.5564430035810188,0.0004,0.0006,0.0001
12,226,-80.23571934574704,adversary_0,-80.23571934574704,0.0001,0.001,0.0001
12,226,-80.23571934574704,agent_0,19.208763152496918,0.0001,0.001,0.0001
12,226,-80.23571934574704,agent_1,19.208763152496918,0.0001,0.001,0.0001
6,225,-102.70960146607086,adversary_0,-102.70960146607086,0.0,0.0002,0.0001
6,225,-102.70960146607086,agent_0,-67.1626922137252,0.0,0.0002,0.0001
6,225,-102.70960146607086,agent_1,-67.1626922137252,0.0,0.0002,0.0001
9,226,-92.82399000640606,adversary_0,-92.82399000640606,0.0,0.0002,0.0001
9,226,-92.82399000640606,agent_0,8.158386590141484,0.0,0.0002,0.0001
9,226,-92.82399000640606,agent_1,8.158386590141484,0.0,0.0002,0.0001
5,226,-147.5095449982693,adversary_0,-147.5095449982693,0.0,0.0002,0.0001
5,226,-147.5095449982693,agent_0,41.84665149404546,0.0,0.0002,0.0001
5,226,-147.5095449982693,agent_1,41.84665149404546,0.0,0.0002,0.0001
0,226,-171.88455808426352,adversary_0,-171.88455808426352,0.0,0.0002,0.0001
0,226,-171.88455808426352,agent_0,93.54729705022062,0.0,0.0002,0.0001
0,226,-171.88455808426352,agent_1,93.54729705022062,0.0,0.0002,0.0001
15,226,-102.60513022575819,adversary_0,-102.60513022575819,0.0,0.0002,0.0001
15,226,-102.60513022575819,agent_0,34.92887213648035,0.0,0.0002,0.0001
15,226,-102.60513022575819,agent_1,34.92887213648035,0.0,0.0002,0.0001
1,225,-146.0995952281054,adversary_0,-146.0995952281054,0.0,0.0002,0.0001
1,225,-146.0995952281054,agent_0,41.32624681148028,0.0,0.0002,0.0001
1,225,-146.0995952281054,agent_1,41.32624681148028,0.0,0.0002,0.0001
11,226,-201.8049383649607,adversary_0,-201.8049383649607,0.0,0.000153,0.0001
11,226,-201.8049383649607,agent_0,122.28769765581572,0.0,0.000153,0.0001
11,226,-201.8049383649607,agent_1,122.28769765581572,0.0,0.000153,0.0001
13,225,-54.9899247414849,adversary_0,-54.9899247414849,0.0004,0.0002,0.0001
13,225,-54.9899247414849,agent_0,18.543487099609422,0.0004,0.0002,0.0001
13,225,-54.9899247414849,agent_1,18.543487099609422,0.0004,0.0002,0.0001
14,226,-49.72183650613919,adversary_0,-49.72183650613919,0.000359,0.00015,0.0001
14,226,-49.72183650613919,agent_0,-106.40965665339333,0.000359,0.00015,0.0001
14,226,-49.72183650613919,agent_1,-106.40965665339333,0.000359,0.00015,0.0001
3,226,-73.5631561205058,adversary_0,-73.5631561205058,0.000318,0.000544,0.0001
3,226,-73.5631561205058,agent_0,39.741901099174456,0.000318,0.000544,0.0001
3,226,-73.5631561205058,agent_1,39.741901099174456,0.000318,0.000544,0.0001
7,224,-68.28937015959777,adversary_0,-68.28937015959777,8.3e-05,0.001075,0.0001
7,224,-68.28937015959777,agent_0,19.536519641528105,8.3e-05,0.001075,0.0001
7,224,-68.28937015959777,agent_1,19.536519641528105,8.3e-05,0.001075,0.0001
2,223,-50.10603383463969,adversary_0,-50.10603383463969,8.3e-05,0.001075,0.0001
2,223,-50.10603383463969,agent_0,12.50840030816423,8.3e-05,0.001075,0.0001
2,223,-50.10603383463969,agent_1,12.50840030816423,8.3e-05,0.001075,0.0001
4,226,-35.6481783637557,adversary_0,-35.6481783637557,0.0004,0.0002,0.0001
4,226,-35.6481783637557,agent_0,-73.2317234763167,0.0004,0.0002,0.0001
4,226,-35.6481783637557,agent_1,-73.2317234763167,0.0004,0.0002,0.0001
8,227,-162.78295070166016,adversary_0,-162.78295070166016,0.0004,0.0003,0.0001
8,227,-162.78295070166016,agent_0,107.80136978722611,0.0004,0.0003,0.0001
8,227,-162.78295070166016,agent_1,107.80136978722611,0.0004,0.0003,0.0001
10,226,-59.24890614785277,adversary_0,-59.24890614785277,0.0004,0.0006,0.0001
10,226,-59.24890614785277,agent_0,2.893217779956913,0.0004,0.0006,0.0001
10,226,-59.24890614785277,agent_1,2.893217779956913,0.0004,0.0006,0.0001
12,227,-61.08926008334802,adversary_0,-61.08926008334802,0.0001,0.001,0.0001
12,227,-61.08926008334802,agent_0,-22.243867279335493,0.0001,0.001,0.0001
12,227,-61.08926008334802,agent_1,-22.243867279335493,0.0001,0.001,0.0001
6,226,-200.97739322922595,adversary_0,-200.97739322922595,0.0,0.0002,0.0001
6,226,-200.97739322922595,agent_0,136.49769426535389,0.0,0.0002,0.0001
6,226,-200.97739322922595,agent_1,136.49769426535389,0.0,0.0002,0.0001
9,227,-80.36337746589811,adversary_0,-80.36337746589811,0.0,0.0002,0.0001
9,227,-80.36337746589811,agent_0,-29.313760322449532,0.0,0.0002,0.0001
9,227,-80.36337746589811,agent_1,-29.313760322449532,0.0,0.0002,0.0001
5,227,-98.86889335802995,adversary_0,-98.86889335802995,0.0,0.0002,0.0001
5,227,-98.86889335802995,agent_0,-47.128546491238986,0.0,0.0002,0.0001
5,227,-98.86889335802995,agent_1,-47.128546491238986,0.0,0.0002,0.0001
0,227,-213.52371761565297,adversary_0,-213.52371761565297,0.0,0.0002,0.0001
0,227,-213.52371761565297,agent_0,153.8210171460372,0.0,0.0002,0.0001
0,227,-213.52371761565297,agent_1,153.8210171460372,0.0,0.0002,0.0001
15,227,-208.14649187460392,adversary_0,-208.14649187460392,0.0,0.0002,0.0001
15,227,-208.14649187460392,agent_0,138.50483405602222,0.0,0.0002,0.0001
15,227,-208.14649187460392,agent_1,138.50483405602222,0.0,0.0002,0.0001
1,226,-141.3874527667064,adversary_0,-141.3874527667064,0.0,0.0002,0.0001
1,226,-141.3874527667064,agent_0,-5.061277077507232,0.0,0.0002,0.0001
1,226,-141.3874527667064,agent_1,-5.061277077507232,0.0,0.0002,0.0001
11,227,-150.18763826756145,adversary_0,-150.18763826756145,0.0,0.000153,0.0001
11,227,-150.18763826756145,agent_0,109.43860968969636,0.0,0.000153,0.0001
11,227,-150.18763826756145,agent_1,109.43860968969636,0.0,0.000153,0.0001
13,226,-30.866344381981364,adversary_0,-30.866344381981364,0.0004,0.0002,0.0001
13,226,-30.866344381981364,agent_0,-60.72855236541104,0.0004,0.0002,0.0001
13,226,-30.866344381981364,agent_1,-60.72855236541104,0.0004,0.0002,0.0001
14,227,-105.83580265702516,adversary_0,-105.83580265702516,0.000359,0.00015,0.0001
14,227,-105.83580265702516,agent_0,-8.538045470272111,0.000359,0.00015,0.0001
14,227,-105.83580265702516,agent_1,-8.538045470272111,0.000359,0.00015,0.0001
3,227,-149.84020175688943,adversary_0,-149.84020175688943,0.000318,0.000544,0.0001
3,227,-149.84020175688943,agent_0,56.811227149236366,0.000318,0.000544,0.0001
3,227,-149.84020175688943,agent_1,56.811227149236366,0.000318,0.000544,0.0001
7,225,-48.19229880343527,adversary_0,-48.19229880343527,8.3e-05,0.001075,0.0001
7,225,-48.19229880343527,agent_0,-1.2638334792606956,8.3e-05,0.001075,0.0001
7,225,-48.19229880343527,agent_1,-1.2638334792606956,8.3e-05,0.001075,0.0001
2,224,-58.431953318252546,adversary_0,-58.431953318252546,8.3e-05,0.001075,0.0001
2,224,-58.431953318252546,agent_0,-13.815224007579227,8.3e-05,0.001075,0.0001
2,224,-58.431953318252546,agent_1,-13.815224007579227,8.3e-05,0.001075,0.0001
4,227,-47.829588695994424,adversary_0,-47.829588695994424,0.0004,0.0002,0.0001
4,227,-47.829588695994424,agent_0,2.2869787540895974,0.0004,0.0002,0.0001
4,227,-47.829588695994424,agent_1,2.2869787540895974,0.0004,0.0002,0.0001
8,228,-111.4109741801634,adversary_0,-111.4109741801634,0.0004,0.0003,0.0001
8,228,-111.4109741801634,agent_0,28.5743576785027,0.0004,0.0003,0.0001
8,228,-111.4109741801634,agent_1,28.5743576785027,0.0004,0.0003,0.0001
10,227,-90.35410037963265,adversary_0,-90.35410037963265,0.0004,0.0006,0.0001
10,227,-90.35410037963265,agent_0,24.813848329538402,0.0004,0.0006,0.0001
10,227,-90.35410037963265,agent_1,24.813848329538402,0.0004,0.0006,0.0001
